env_step,episode,episodic_return,avg_return_100,epsilon,td_loss
17342,88,1.0,3.8202247191011236,0.9843922,None
17525,89,2.0,3.8,0.9842275,None
17691,90,4.0,3.802197802197802,0.9840781,None
18020,91,5.0,3.8152173913043477,0.983782,None
18298,92,7.0,3.849462365591398,0.9835318,None
18750,93,14.0,3.9574468085106385,0.983125,None
19045,94,8.0,4.0,0.9828595,None
19140,95,0.0,3.9583333333333335,0.982774,None
19283,96,2.0,3.9381443298969074,0.9826452999999999,None
19364,97,0.0,3.8979591836734695,0.9825724,None
19446,98,0.0,3.8585858585858586,0.9824986,None
19693,99,3.0,3.85,0.9822763,None
20043,100,6.0,3.88,0.9819613,None
20195,101,4.0,3.91,0.9818245,None
20549,102,6.0,3.89,0.9815059,None
20711,103,3.0,3.85,0.9813601,None
20842,104,2.0,3.85,0.9812422,None
21293,105,12.0,3.93,0.9808363,None
21442,106,2.0,3.94,0.9807022,None
21527,107,1.0,3.94,0.9806257,None
21725,108,6.0,3.99,0.9804475,None
21882,109,3.0,3.98,0.9803062,None
22019,110,1.0,3.92,0.9801829,None
22178,111,3.0,3.93,0.9800398,None
22321,112,0.0,3.86,0.9799111,None
22475,113,2.0,3.79,0.9797725,None
22788,114,9.0,3.86,0.9794908,None
22920,115,2.0,3.86,0.979372,None
23072,116,3.0,3.84,0.9792352,None
23354,117,6.0,3.88,0.9789814,None
23498,118,5.0,3.87,0.9788518,None
23909,119,6.0,3.88,0.9784819,None
24089,120,6.0,3.91,0.9783199,None
24236,121,3.0,3.91,0.9781876,None
24464,122,4.0,3.91,0.9779824,None
24765,123,7.0,3.97,0.9777115,None
24914,124,6.0,4.0,0.9775774,None
24995,125,3.0,4.01,0.9775045,None
25281,126,6.0,4.05,0.9772471,None
25443,127,6.0,4.11,0.9771013,None
25631,128,4.0,4.04,0.9769321,None
25791,129,6.0,4.09,0.9767881,None
25880,130,2.0,4.06,0.976708,None
26027,131,2.0,4.02,0.9765757,None
26141,132,2.0,4.01,0.9764731,None
26284,133,4.0,3.94,0.9763444,None
26444,134,5.0,3.96,0.9762004,None
26637,135,4.0,3.93,0.9760267,None
26848,136,3.0,3.93,0.9758368,None
27018,137,7.0,3.97,0.9756838,None
27158,138,0.0,3.93,0.9755578,None
27501,139,9.0,4.0,0.9752491,None
27650,140,5.0,4.04,0.975115,None
27799,141,2.0,4.03,0.9749809,None
27940,142,2.0,4.02,0.974854,None
28085,143,1.0,3.99,0.9747235,None
28238,144,4.0,4.0,0.9745858,None
28395,145,2.0,3.98,0.9744445,None
28555,146,3.0,3.94,0.9743005,None
28725,147,2.0,3.9,0.9741474999999999,None
28924,148,6.0,3.95,0.9739684,None
29114,149,6.0,3.96,0.9737974,None
29312,150,2.0,3.95,0.9736192,None
29484,151,3.0,3.95,0.9734644,None
29620,152,1.0,3.93,0.973342,None
29825,153,5.0,3.93,0.9731575,None
30001,154,3.0,3.95,0.9729991,None
30160,155,2.0,3.92,0.9728559999999999,None
30261,156,0.0,3.89,0.9727651,None
30352,157,0.0,3.88,0.9726832,None
30513,158,5.0,3.87,0.9725383,None
30704,159,5.0,3.88,0.9723664,None
30843,160,5.0,3.92,0.9722413,None
31147,161,8.0,3.94,0.9719677,None
31316,162,3.0,3.97,0.9718156,None
31464,163,1.0,3.95,0.9716824,None
31612,164,4.0,3.93,0.9715492,None
31761,165,2.0,3.9,0.9714151,None
31958,166,3.0,3.82,0.9712378,None
32235,167,4.0,3.82,0.9709885,None
32421,168,2.0,3.8,0.9708211,None
32724,169,5.0,3.82,0.9705484,None
32899,170,2.0,3.81,0.9703909,None
33083,171,4.0,3.82,0.9702253,None
33220,172,1.0,3.79,0.970102,None
33397,173,5.0,3.81,0.9699427,None
33539,174,0.0,3.76,0.9698149,None
33708,175,5.0,3.76,0.9696628,None
33858,176,3.0,3.73,0.9695278,None
34004,177,4.0,3.73,0.9693964,None
34212,178,8.0,3.75,0.9692092,None
34368,179,4.0,3.78,0.9690688,None
34517,180,4.0,3.8,0.9689347,None
34760,181,3.0,3.8,0.968716,None
34910,182,2.0,3.77,0.968581,None
35061,183,2.0,3.72,0.9684451,None
35201,184,1.0,3.71,0.9683191,None
35449,185,7.0,3.74,0.9680959,None
35585,186,1.0,3.73,0.9679735,None
35729,187,1.0,3.7,0.9678439,None
36161,188,12.0,3.81,0.9674551,None
36670,189,12.0,3.91,0.966997,None
36914,190,6.0,3.93,0.9667774,None
37103,191,4.0,3.92,0.9666073,None
37283,192,1.0,3.86,0.9664453,None
37432,193,4.0,3.76,0.9663112,None
37535,194,1.0,3.69,0.9662185,None
37680,195,5.0,3.74,0.9660880000000001,None
37775,196,0.0,3.72,0.9660025,None
37922,197,2.0,3.74,0.9658702,None
38071,198,3.0,3.77,0.9657361,None
38174,199,1.0,3.75,0.9656434,None
38359,200,2.0,3.71,0.9654769,None
38447,201,0.0,3.67,0.9653977,None
38606,202,5.0,3.66,0.9652546,None
38951,203,7.0,3.7,0.9649441,None
39157,204,3.0,3.71,0.9647587,None
39325,205,8.0,3.67,0.9646075,None
39483,206,1.0,3.66,0.9644653,None
39639,207,5.0,3.7,0.9643249,None
39838,208,2.0,3.66,0.9641458,None
39984,209,4.0,3.67,0.9640144,None
40177,210,1.0,3.67,0.9638407,None
40379,211,4.0,3.68,0.9636589,None
40532,212,3.0,3.71,0.9635212,None
40623,213,0.0,3.69,0.9634393,None
40817,214,4.0,3.64,0.9632647,None
41418,215,8.0,3.7,0.9627238,None
41558,216,1.0,3.68,0.9625978,None
41735,217,2.0,3.64,0.9624385,None
41880,218,1.0,3.6,0.9623079999999999,None
42039,219,3.0,3.57,0.9621649,None
42124,220,1.0,3.52,0.9620884,None
42287,221,3.0,3.52,0.9619417,None
42618,222,7.0,3.55,0.9616438,None
42841,223,1.0,3.49,0.9614431,None
43012,224,3.0,3.46,0.9612892,None
43151,225,3.0,3.46,0.9611641,None
43306,226,4.0,3.44,0.9610246,None
43574,227,4.0,3.42,0.9607834,None
43721,228,0.0,3.38,0.9606511,None
44141,229,9.0,3.41,0.9602731,None
44287,230,2.0,3.41,0.9601417,None
44377,231,0.0,3.39,0.9600607,None
44516,232,3.0,3.4,0.9599356,None
44662,233,2.0,3.38,0.9598042,None
44949,234,7.0,3.4,0.9595459,None
45107,235,4.0,3.4,0.9594037,None
45222,236,4.0,3.41,0.9593002,None
45442,237,7.0,3.41,0.9591022,None
45589,238,3.0,3.44,0.9589699,None
45768,239,4.0,3.39,0.9588088,None
45923,240,4.0,3.38,0.9586693,None
46068,241,2.0,3.38,0.9585388,None
46673,242,11.0,3.47,0.9579943,None
46831,243,3.0,3.49,0.9578521,None
46980,244,4.0,3.49,0.957718,None
47307,245,9.0,3.56,0.9574237,None
47703,246,9.0,3.62,0.9570673,None
47899,247,2.0,3.62,0.9568909,None
48040,248,1.0,3.57,0.956764,None
48197,249,3.0,3.54,0.9566227,None
48478,250,7.0,3.59,0.9563698,None
48776,251,9.0,3.65,0.9561016,None
49131,252,9.0,3.73,0.9557821,None
49348,253,2.0,3.7,0.9555868,None
49645,254,10.0,3.77,0.9553195,None
49768,255,3.0,3.78,0.9552088,None
49922,256,3.0,3.81,0.9550702,None
50146,257,6.0,3.87,0.9548686,None
50296,258,2.0,3.84,0.9547336,0.0008567054755985737
50594,259,9.0,3.88,0.9544654,None
50860,260,3.0,3.86,0.954226,0.016619568690657616
51011,261,1.0,3.79,0.9540900999999999,None
51188,262,6.0,3.82,0.9539308,0.015121563337743282
51360,263,1.0,3.82,0.953776,0.0001704065507510677
51559,264,4.0,3.82,0.9535969,None
51773,265,4.0,3.84,0.9534043,None
51924,266,2.0,3.83,0.9532684,3.637809641077183e-05
52108,267,5.0,3.84,0.9531028,0.0002957798424176872
52279,268,2.0,3.84,0.9529489,None
52426,269,1.0,3.8,0.9528166,None
52696,270,7.0,3.85,0.9525736,0.030271079391241074
52842,271,3.0,3.84,0.9524422,None
52990,272,1.0,3.84,0.952309,None
53222,273,7.0,3.86,0.9521002,None
53508,274,9.0,3.95,0.9518428,0.00022451976838055998
53656,275,2.0,3.92,0.9517096,0.015193055383861065
53820,276,3.0,3.92,0.951562,0.0005573390517383814
54669,277,12.0,4.0,0.9507979,None
55022,278,4.0,3.96,0.9504802,None
55208,279,1.0,3.93,0.9503128,0.028129689395427704
55376,280,3.0,3.92,0.9501615999999999,0.03263735771179199
55526,281,2.0,3.91,0.9500265999999999,None
55697,282,6.0,3.95,0.9498727,None
55864,283,5.0,3.98,0.9497224,0.017174363136291504
56065,284,4.0,4.01,0.9495415,None
56265,285,5.0,3.99,0.9493615,None
56418,286,2.0,4.0,0.9492238,None
56628,287,5.0,4.04,0.9490348,0.016363034024834633
56782,288,2.0,3.94,0.9488962,None
57060,289,5.0,3.87,0.948646,0.00010308864148100838
57206,290,1.0,3.82,0.9485146,None
57478,291,5.0,3.83,0.9482698,None
57639,292,6.0,3.88,0.9481249,None
57786,293,3.0,3.87,0.9479926,None
57877,294,0.0,3.86,0.9479107,None
57988,295,0.0,3.81,0.9478108,9.518006118014455e-05
58180,296,9.0,3.9,0.947638,0.0473889522254467
58491,297,8.0,3.96,0.9473581,None
58675,298,4.0,3.97,0.9471925,None
58892,299,5.0,4.01,0.9469972,0.02902003936469555
59121,300,7.0,4.06,0.9467911,None
59486,301,5.0,4.11,0.9464626,None
59648,302,2.0,4.08,0.9463168,0.000372971233446151
59820,303,6.0,4.07,0.946162,0.001138495746999979
59961,304,4.0,4.08,0.9460351,None
60105,305,4.0,4.04,0.9459055,None
60257,306,5.0,4.08,0.9457687,None
60407,307,4.0,4.07,0.9456337,None
60570,308,1.0,4.06,0.945487,None
60714,309,0.0,4.02,0.9453574,None
60864,310,1.0,4.02,0.9452224,0.00030808988958597183
61004,311,1.0,3.99,0.9450964,0.015301710925996304
61368,312,8.0,4.04,0.9447688,0.015288100577890873
61558,313,5.0,4.09,0.9445978,None
61738,314,4.0,4.09,0.9444358,None
61951,315,4.0,4.05,0.9442441,None
62109,316,2.0,4.06,0.9441019,None
62316,317,6.0,4.1,0.9439156,0.014475473202764988
62523,318,3.0,4.12,0.9437293,None
62722,319,4.0,4.13,0.9435502,None
63305,320,14.0,4.26,0.9430255,None
63450,321,1.0,4.24,0.942895,None
63926,322,8.0,4.25,0.9424666,None
64012,323,0.0,4.24,0.9423892,0.015225229784846306
64168,324,1.0,4.22,0.9422488,0.02963382378220558
64335,325,2.0,4.21,0.9420985,None
64760,326,11.0,4.28,0.941716,0.014504266902804375
65006,327,5.0,4.29,0.9414946,None
65190,328,6.0,4.35,0.941329,None
65339,329,2.0,4.28,0.9411949,None
65486,330,2.0,4.28,0.9410626,None
65583,331,0.0,4.28,0.9409753,None
65773,332,3.0,4.28,0.9408043,None
65930,333,2.0,4.28,0.940663,None
66111,334,3.0,4.24,0.9405001,None
66300,335,3.0,4.23,0.94033,0.000125059304991737
66693,336,7.0,4.26,0.9399763,None
66864,337,4.0,4.23,0.9398224,0.030208349227905273
67019,338,4.0,4.24,0.9396829,None
67225,339,6.0,4.26,0.9394975,None
67504,340,6.0,4.28,0.9392464,0.00018835866649169475
67656,341,3.0,4.29,0.9391096,0.0002619299339130521
67906,342,4.0,4.22,0.9388846,None
68187,343,5.0,4.24,0.9386317,None
68304,344,0.0,4.2,0.9385264,0.00018750052549876273
68456,345,2.0,4.13,0.9383896,0.014830559492111206
68903,346,16.0,4.2,0.9379873,None
69066,347,1.0,4.19,0.9378406,None
69211,348,4.0,4.22,0.9377101,None
69420,349,5.0,4.24,0.937522,0.014611940830945969
69577,350,5.0,4.22,0.9373807,None
69767,351,7.0,4.2,0.9372097,None
70161,352,11.0,4.22,0.9368551,None
70310,353,2.0,4.22,0.936721,None
70459,354,3.0,4.15,0.9365869,None
70686,355,2.0,4.14,0.9363826,None
70980,356,5.0,4.16,0.936118,0.0294867642223835
71158,357,5.0,4.15,0.9359578,None
71416,358,7.0,4.2,0.9357256,0.030639873817563057
71499,359,0.0,4.11,0.9356509,None
71700,360,3.0,4.11,0.93547,0.00020216457778587937
71868,361,3.0,4.13,0.9353188,0.00023594216327182949
72079,362,7.0,4.14,0.9351289,None
72251,363,6.0,4.19,0.9349741,None
72563,364,6.0,4.21,0.9346933,None
72707,365,1.0,4.18,0.9345637,None
73155,366,11.0,4.27,0.9341605,None
73345,367,2.0,4.24,0.9339895,None
73552,368,7.0,4.29,0.9338031999999999,0.0003667135606519878
73946,369,7.0,4.35,0.9334486,None
74167,370,2.0,4.3,0.9332497,None
74252,371,0.0,4.27,0.9331732,0.01490575447678566
74397,372,3.0,4.29,0.9330427,None
74555,373,5.0,4.27,0.9329005,None
74717,374,3.0,4.21,0.9327547,None
75034,375,7.0,4.26,0.9324694,None
75121,376,0.0,4.23,0.9323911,None
75271,377,3.0,4.14,0.9322561,None
75378,378,0.0,4.1,0.9321598,None
75524,379,3.0,4.12,0.9320284,0.015218153595924377
75776,380,8.0,4.17,0.9318016,0.0003962402115575969
75937,381,2.0,4.17,0.9316567,None
76087,382,4.0,4.15,0.9315217,None
76270,383,5.0,4.15,0.931357,None
76576,384,7.0,4.18,0.9310816,0.028595078736543655
76723,385,0.0,4.13,0.9309493,None
76902,386,4.0,4.15,0.9307882,None
77157,387,3.0,4.13,0.9305587,None
77236,388,0.0,4.11,0.9304876,0.0003928621008526534
77510,389,6.0,4.12,0.930241,None
77696,390,7.0,4.18,0.9300736000000001,0.00014410792209673673
78144,391,8.0,4.21,0.9296704,0.0006103081977926195
78335,392,5.0,4.2,0.9294985,None
78860,393,13.0,4.3,0.929026,0.01626547984778881
79076,394,4.0,4.34,0.9288316,0.00034973648143932223
79236,395,4.0,4.38,0.9286876,0.03555074706673622
79440,396,1.0,4.3,0.928504,0.0006966427317820489
79632,397,6.0,4.28,0.9283312,0.0013777052517980337
79830,398,4.0,4.28,0.928153,None
80117,399,6.0,4.29,0.9278947,None
80255,400,1.0,4.23,0.9277705,None
80441,401,4.0,4.22,0.9276031,None
80763,402,7.0,4.27,0.9273133,None
80940,403,2.0,4.23,0.927154,0.016177084296941757
81089,404,1.0,4.2,0.9270199,None
81238,405,5.0,4.21,0.9268858,None
81406,406,4.0,4.2,0.9267346,None
81616,407,4.0,4.2,0.9265456,0.001727094640955329
81766,408,5.0,4.24,0.9264106,None
81850,409,2.0,4.26,0.926335,None
82010,410,2.0,4.27,0.926191,None
82214,411,6.0,4.32,0.9260074,None
82376,412,2.0,4.26,0.9258616,0.0015818350948393345
82627,413,3.0,4.24,0.9256357,None
82778,414,4.0,4.24,0.9254998,None
82976,415,3.0,4.23,0.9253216,0.001218147692270577
83123,416,1.0,4.22,0.9251893,None
83296,417,6.0,4.22,0.9250336,0.01439625769853592
83650,418,8.0,4.27,0.924715,None
83872,419,6.0,4.29,0.9245152,0.00024398666573688388
83956,420,1.0,4.16,0.9244396,0.015763819217681885
84236,421,8.0,4.23,0.9241876,0.017560498788952827
84396,422,4.0,4.19,0.9240436,0.0002676920557860285
84565,423,2.0,4.21,0.9238915,None
84885,424,9.0,4.29,0.9236035,None
85112,425,7.0,4.34,0.9233992,0.031792111694812775
85291,426,6.0,4.29,0.9232381,None
85463,427,5.0,4.29,0.9230833,None
85613,428,3.0,4.26,0.9229483,None
85795,429,5.0,4.29,0.9227845,None
85937,430,1.0,4.28,0.9226567,None
86096,431,2.0,4.3,0.9225136,0.0004273813683539629
86353,432,5.0,4.32,0.9222823,None
86632,433,6.0,4.36,0.9220311999999999,0.0004072380543220788
86779,434,3.0,4.36,0.9218989,None
86931,435,4.0,4.37,0.9217621,None
87110,436,4.0,4.34,0.921601,None
87263,437,5.0,4.35,0.9214633,None
87419,438,5.0,4.36,0.9213229000000001,None
87635,439,3.0,4.33,0.9211285,None
87821,440,8.0,4.35,0.9209611,None
87965,441,3.0,4.35,0.9208315,None
88108,442,1.0,4.32,0.9207027999999999,0.0011419549118727446
88256,443,1.0,4.28,0.9205696,0.00027419038815423846
88417,444,2.0,4.3,0.9204247,None
88553,445,0.0,4.28,0.9203023,None
89009,446,11.0,4.23,0.9198919,None
89262,447,8.0,4.3,0.9196642,None
89483,448,5.0,4.31,0.9194653,None
89855,449,9.0,4.35,0.9191305,None
90103,450,7.0,4.37,0.9189073,None
90286,451,3.0,4.33,0.9187426,None
90402,452,1.0,4.23,0.9186382,None
90595,453,3.0,4.24,0.9184645,None
90752,454,4.0,4.25,0.9183232,0.0004496928886510432
90836,455,0.0,4.23,0.9182475999999999,0.0024739871732890606
90946,456,0.0,4.18,0.9181486,None
91353,457,9.0,4.22,0.9177823,None
91469,458,1.0,4.16,0.9176779,None
91662,459,5.0,4.21,0.9175042,None
91746,460,0.0,4.18,0.9174286,None
92123,461,8.0,4.23,0.9170893,None
92299,462,4.0,4.2,0.9169309,None
92388,463,0.0,4.14,0.9168508,0.015577400103211403
92538,464,2.0,4.1,0.9167158,None
92687,465,3.0,4.12,0.9165817,None
92830,466,4.0,4.05,0.916453,None
92996,467,3.0,4.06,0.9163036,0.01664050854742527
93158,468,3.0,4.02,0.9161578,None
93338,469,2.0,3.97,0.9159958,None
93670,470,1.0,3.96,0.915697,None
93894,471,7.0,4.03,0.9154954,None
94031,472,2.0,4.02,0.9153721,None
94235,473,4.0,4.01,0.9151885,None
94413,474,4.0,4.02,0.9150283,None
94588,475,4.0,3.99,0.9148708,0.03188944607973099
95023,476,8.0,4.07,0.9144793,None
95176,477,5.0,4.09,0.9143416,0.00045726116513833404
95339,478,7.0,4.16,0.9141949,None
95520,479,4.0,4.17,0.914032,0.029066378250718117
95766,480,6.0,4.15,0.9138106,None
95985,481,4.0,4.17,0.9136135,None
96188,482,6.0,4.19,0.9134308,0.003006744896993041
96373,483,3.0,4.17,0.9132643,None
96552,484,3.0,4.13,0.9131032,0.0003477813152130693
96747,485,5.0,4.18,0.9129277,None
96923,486,2.0,4.16,0.9127693,None
97273,487,7.0,4.2,0.9124543,None
97403,488,0.0,4.2,0.9123373,None
97549,489,4.0,4.18,0.9122059,None
97699,490,2.0,4.13,0.9120709,None
97872,491,2.0,4.07,0.9119152,0.0005328737897798419
98049,492,5.0,4.07,0.9117559,None
98228,493,4.0,3.98,0.9115948,0.005597669631242752
99106,494,12.0,4.06,0.9108046,None
99247,495,3.0,4.05,0.9106777,None
99369,496,2.0,4.06,0.9105679,None
99705,497,8.0,4.08,0.9102655,None
99822,498,2.0,4.06,0.9101602,None
99995,499,2.0,4.02,0.9100045,None
100145,500,3.0,4.04,0.9098695,None
100293,501,4.0,4.04,0.9097363,None
100510,502,5.0,4.02,0.909541,None
100682,503,4.0,4.04,0.9093862,None
101020,504,5.0,4.08,0.909082,0.016372809186577797
101254,505,4.0,4.07,0.9088714,None
101405,506,1.0,4.04,0.9087355,None
101540,507,3.0,4.03,0.908614,0.01614324562251568
101724,508,6.0,4.04,0.9084484,0.0021376267541199923
101876,509,2.0,4.04,0.9083116,0.001421507797203958
102016,510,5.0,4.07,0.9081856,0.0016416312428191304
102163,511,3.0,4.04,0.9080533,None
102411,512,7.0,4.09,0.9078301,None
102626,513,5.0,4.11,0.9076366,None
102781,514,1.0,4.08,0.9074971000000001,None
102957,515,4.0,4.09,0.9073386999999999,None
103125,516,5.0,4.13,0.9071875,None
103333,517,2.0,4.09,0.9070003,None
103547,518,6.0,4.07,0.9068077,None
103695,519,3.0,4.04,0.9066745,None
103793,520,1.0,4.04,0.9065863,None
103983,521,7.0,4.03,0.9064153,None
104171,522,2.0,4.01,0.9062460999999999,None
104287,523,0.0,3.99,0.9061417,None
104434,524,4.0,3.94,0.9060094,None
105097,525,21.0,4.08,0.9054127,None
105227,526,2.0,4.04,0.9052957,None
105359,527,1.0,4.0,0.9051769000000001,None
105468,528,0.0,3.97,0.9050788,0.017757976427674294
105888,529,12.0,4.04,0.9047008,0.007068056613206863
106041,530,2.0,4.05,0.9045631,None
106189,531,6.0,4.09,0.9044299,None
106339,532,4.0,4.08,0.9042949,None
106446,533,1.0,4.03,0.9041986,None
106567,534,4.0,4.04,0.9040897,None
106839,535,10.0,4.1,0.9038449,None
107107,536,8.0,4.14,0.9036037,None
107348,537,4.0,4.13,0.9033868,0.014354314655065536
107673,538,4.0,4.12,0.9030943,None
108073,539,12.0,4.21,0.9027343,None
108197,540,0.0,4.13,0.9026227,None
108358,541,2.0,4.12,0.9024778,None
108551,542,6.0,4.17,0.9023041,None
108840,543,7.0,4.23,0.902044,0.002277954248711467
109046,544,8.0,4.29,0.9018586,None
109246,545,6.0,4.35,0.9016786,None
109334,546,0.0,4.24,0.9015994,None
109423,547,0.0,4.16,0.9015193,None
109532,548,2.0,4.13,0.9014212,0.0027384443674236536
109686,549,5.0,4.09,0.9012826,None
109884,550,6.0,4.08,0.9011044,0.0007503691595047712
110030,551,3.0,4.08,0.900973,None
110127,552,0.0,4.07,0.9008857,None
110514,553,9.0,4.13,0.9005374,None
110660,554,4.0,4.13,0.900406,0.007206677459180355
110821,555,2.0,4.15,0.9002611,None
111006,556,5.0,4.2,0.9000946,None
111221,557,5.0,4.16,0.8999011,None
111639,558,9.0,4.24,0.8995249,None
111819,559,5.0,4.24,0.8993629,None
111908,560,0.0,4.24,0.8992828,0.003825415624305606
112060,561,2.0,4.18,0.899146,0.0007535300683230162
112251,562,2.0,4.16,0.8989741,None
112452,563,5.0,4.21,0.8987932,0.011984055861830711
112970,564,14.0,4.33,0.898327,None
113287,565,10.0,4.4,0.8980417,None
113489,566,2.0,4.38,0.8978599,None
113640,567,2.0,4.37,0.897724,0.0008007882279343903
114003,568,6.0,4.4,0.8973973,None
114167,569,5.0,4.43,0.8972497,None
114308,570,2.0,4.44,0.8971228,0.006355302408337593
114618,571,7.0,4.44,0.8968438,None
114823,572,5.0,4.47,0.8966593,None
114994,573,5.0,4.48,0.8965054,None
115174,574,3.0,4.47,0.8963434,None
115333,575,3.0,4.46,0.8962003,None
115478,576,2.0,4.4,0.8960698,None
115592,577,0.0,4.35,0.8959672,0.001230468275025487
115974,578,11.0,4.39,0.8956234,None
116138,579,2.0,4.37,0.8954758,None
116223,580,1.0,4.32,0.8953993,None
116443,581,3.0,4.31,0.8952013,None
116589,582,1.0,4.26,0.8950699,None
116827,583,5.0,4.28,0.8948557,None
116974,584,3.0,4.28,0.8947234,None
117255,585,4.0,4.27,0.8944705,None
117543,586,5.0,4.3,0.8942113,None
117720,587,5.0,4.28,0.894052,0.0017147456528618932
117815,588,1.0,4.29,0.8939665,None
117897,589,0.0,4.25,0.8938927,None
118194,590,6.0,4.29,0.8936254,None
118301,591,0.0,4.27,0.8935291,None
118450,592,6.0,4.28,0.8933949999999999,None
118586,593,2.0,4.26,0.8932726,None
118943,594,8.0,4.22,0.8929513,None
119207,595,6.0,4.25,0.8927137,None
119329,596,2.0,4.25,0.8926039,None
119538,597,8.0,4.25,0.8924158,None
119726,598,7.0,4.3,0.8922466,None
119879,599,3.0,4.31,0.8921089,None
120050,600,5.0,4.33,0.891955,None
120155,601,1.0,4.3,0.8918605,None
120321,602,5.0,4.3,0.8917111,None
120560,603,7.0,4.33,0.891496,0.005719429347664118
120717,604,2.0,4.3,0.8913546999999999,None
120875,605,5.0,4.31,0.8912125,None
121165,606,8.0,4.38,0.8909515,None
121328,607,2.0,4.37,0.8908048,0.0032807227689772844
121621,608,4.0,4.35,0.8905411,None
121789,609,3.0,4.36,0.8903899,None
121997,610,4.0,4.35,0.8902027,None
122150,611,6.0,4.38,0.890065,None
