env_step,episode,ep_len,episodic_return,avg_return_100
498896,1839,505,18.0,13.75
499584,1840,318,14.0,13.72
499840,1841,679,24.0,13.87
500016,1842,312,15.0,13.88
500048,1843,418,18.0,13.97
499824,1844,186,9.0,13.88
500176,1845,310,13.0,13.74
501600,1846,227,11.0,13.72
502608,1847,288,12.0,13.73
503760,1848,441,20.0,13.67
502032,1849,393,17.0,13.66
502432,1850,291,15.0,13.65
502912,1851,299,14.0,13.55
503216,1852,591,30.0,13.75
504032,1853,217,11.0,13.78
505008,1854,595,25.0,13.93
505024,1855,187,8.0,13.88
505536,1856,374,17.0,13.98
505744,1857,177,9.0,14.02
504080,1858,182,10.0,13.99
505280,1859,145,7.0,13.77
505632,1860,328,17.0,13.86
506896,1861,307,15.0,13.83
505920,1862,280,15.0,13.91
506128,1863,280,11.0,13.94
506208,1864,537,24.0,13.94
506400,1865,273,16.0,13.86
507856,1866,289,12.0,13.77
508064,1867,280,11.0,13.72
508352,1868,464,21.0,13.64
508944,1869,159,8.0,13.53
508960,1870,190,9.0,13.54
508416,1871,271,12.0,13.56
508592,1872,277,15.0,13.62
509616,1873,169,7.0,13.53
510608,1874,287,14.0,13.47
510672,1875,273,15.0,13.51
511792,1876,562,25.0,13.64
510032,1877,392,19.0,13.75
511072,1878,389,15.0,13.83
512352,1879,374,13.0,13.75
512976,1880,276,12.0,13.81
513376,1881,363,14.0,13.85
512624,1882,378,16.0,13.91
512976,1883,530,22.0,14.06
513840,1884,301,17.0,14.11
515472,1885,284,14.0,14.15
515840,1886,491,24.0,14.31
514208,1887,227,11.0,14.22
514384,1888,546,21.0,14.24
515488,1889,285,14.0,14.3
516720,1890,183,11.0,14.3
517040,1891,485,20.0,14.25
518112,1892,395,19.0,14.22
516400,1893,637,31.0,14.34
517104,1894,298,9.0,14.3
517856,1895,179,9.0,14.32
518352,1896,307,14.0,14.31
519040,1897,273,13.0,14.3
519152,1898,437,16.0,14.36
519280,1899,180,9.0,14.35
518592,1900,286,15.0,14.41
519136,1901,177,9.0,14.43
519392,1902,629,28.0,14.53
519648,1903,166,8.0,14.44
521872,1904,290,13.0,14.42
522032,1905,436,19.0,14.53
520864,1906,270,8.0,14.52
521568,1907,488,19.0,14.52
521616,1908,251,11.0,14.51
521824,1909,296,15.0,14.59
522048,1910,294,16.0,14.67
522112,1911,143,5.0,14.62
523168,1912,144,5.0,14.54
523904,1913,553,26.0,14.63
523168,1914,225,10.0,14.65
523968,1915,377,16.0,14.7
524032,1916,182,9.0,14.7
524272,1917,297,15.0,14.75
524432,1918,273,15.0,14.71
524544,1919,284,13.0,14.72
524416,1920,288,14.0,14.66
524496,1921,157,7.0,14.39
524832,1922,444,20.0,14.44
524896,1923,167,9.0,14.41
525264,1924,180,10.0,14.41
525568,1925,228,9.0,14.45
525936,1926,301,15.0,14.53
527968,1927,150,5.0,14.47
528112,1928,201,10.0,14.33
528240,1929,144,7.0,14.34
526704,1930,218,10.0,14.26
527760,1931,332,18.0,14.26
527888,1932,465,26.0,14.36
528656,1933,154,8.0,14.41
529440,1934,171,8.0,14.29
528416,1935,169,9.0,14.3
528976,1936,541,19.0,14.43
529232,1937,335,18.0,14.5
530784,1938,212,9.0,14.33
531488,1939,467,17.0,14.32
531632,1940,150,8.0,14.26
531760,1941,209,11.0,14.13
532208,1942,398,18.0,14.16
532384,1943,361,20.0,14.18
531904,1944,154,8.0,14.17
533104,1945,173,9.0,14.13
533552,1946,301,14.0,14.16
533872,1947,268,11.0,14.15
532912,1948,1017,34.0,14.29
533728,1949,553,23.0,14.35
534048,1950,159,8.0,14.28
534752,1951,306,17.0,14.31
535600,1952,168,9.0,14.1
535680,1953,289,15.0,14.14
535936,1954,517,25.0,14.14
534560,1955,180,10.0,14.16
534928,1956,554,25.0,14.24
536032,1957,391,18.0,14.33
536416,1958,232,10.0,14.33
536448,1959,160,8.0,14.34
536720,1960,295,15.0,14.32
538464,1961,221,9.0,14.26
538560,1962,308,15.0,14.26
536976,1963,144,7.0,14.22
537360,1964,303,13.0,14.11
537648,1965,203,8.0,14.03
538864,1966,460,23.0,14.14
539024,1967,291,11.0,14.14
539088,1968,319,11.0,14.04
539792,1969,211,9.0,14.05
540368,1970,212,10.0,14.06
539680,1971,273,13.0,14.07
540080,1972,194,8.0,14.0
541776,1973,310,12.0,14.05
542096,1974,477,21.0,14.12
542432,1975,427,19.0,14.16
542656,1976,307,13.0,14.04
540800,1977,283,16.0,14.01
541296,1978,394,16.0,14.02
542208,1979,286,14.0,14.03
542880,1980,142,5.0,13.96
544048,1981,203,10.0,13.92
542720,1982,315,15.0,13.91
542784,1983,221,9.0,13.78
543200,1984,190,9.0,13.7
543408,1985,464,21.0,13.77
543440,1986,340,18.0,13.71
543632,1987,175,9.0,13.69
545216,1988,430,18.0,13.66
545392,1989,291,16.0,13.68
545760,1990,162,8.0,13.65
545856,1991,281,15.0,13.6
548048,1992,506,20.0,13.61
548080,1993,418,22.0,13.52
548352,1994,156,8.0,13.51
548400,1995,165,9.0,13.51
548576,1996,437,22.0,13.59
547056,1997,497,22.0,13.68
547072,1998,528,22.0,13.74
548960,1999,185,9.0,13.74
549184,2000,166,9.0,13.68
549488,2001,196,8.0,13.67
549952,2002,180,9.0,13.48
550800,2003,466,23.0,13.63
549936,2004,308,11.0,13.61
550288,2005,197,7.0,13.49
551424,2006,167,10.0,13.51
551616,2007,460,20.0,13.52
551712,2008,483,20.0,13.61
552192,2009,330,18.0,13.64
550960,2010,170,8.0,13.56
551632,2011,390,20.0,13.71
552384,2012,170,9.0,13.75
552688,2013,427,17.0,13.66
552928,2014,315,15.0,13.71
553392,2015,203,11.0,13.66
553472,2016,157,8.0,13.65
554432,2017,175,9.0,13.59
553424,2018,159,7.0,13.51
553584,2019,379,18.0,13.56
553632,2020,394,16.0,13.58
554720,2021,211,11.0,13.62
554752,2022,276,11.0,13.53
555840,2023,151,6.0,13.5
556208,2024,299,9.0,13.49
556592,2025,188,10.0,13.5
556816,2026,386,17.0,13.52
555328,2027,312,9.0,13.56
555776,2028,124,3.0,13.49
556928,2029,173,9.0,13.51
557344,2030,290,14.0,13.55
558176,2031,150,7.0,13.44
557072,2032,403,20.0,13.38
558208,2033,208,10.0,13.4
558480,2034,147,7.0,13.39
558816,2035,346,18.0,13.48
559984,2036,468,23.0,13.52
559104,2037,167,9.0,13.43
559264,2038,537,22.0,13.56
559360,2039,382,15.0,13.54
559760,2040,187,8.0,13.54
561088,2041,850,31.0,13.74
562080,2042,186,10.0,13.66
562176,2043,447,24.0,13.7
562288,2044,272,13.0,13.75
562016,2045,269,13.0,13.79
563088,2046,561,21.0,13.86
564064,2047,314,11.0,13.86
564528,2048,457,18.0,13.7
564912,2049,299,14.0,13.61
564912,2050,305,15.0,13.68
564944,2051,294,13.0,13.64
564368,2052,275,17.0,13.72
565184,2053,145,8.0,13.65
565200,2054,199,10.0,13.5
565648,2055,174,8.0,13.48
566464,2056,339,18.0,13.41
565456,2057,288,12.0,13.35
565712,2058,160,7.0,13.32
566272,2059,816,30.0,13.54
566400,2060,175,10.0,13.49
566736,2061,145,7.0,13.47
567920,2062,299,17.0,13.49
569040,2063,538,22.0,13.64
567680,2064,216,10.0,13.61
568160,2065,143,5.0,13.58
568160,2066,281,8.0,13.43
569104,2067,276,11.0,13.43
569152,2068,300,15.0,13.47
571024,2069,672,24.0,13.62
571344,2070,199,9.0,13.61
569360,2071,141,7.0,13.55
570400,2072,298,12.0,13.59
571360,2073,328,18.0,13.65
572112,2074,672,30.0,13.74
572432,2075,192,8.0,13.63
572560,2076,204,10.0,13.6
571888,2077,562,26.0,13.7
572576,2078,157,9.0,13.63
572688,2079,136,7.0,13.56
572944,2080,496,26.0,13.77
573600,2081,268,11.0,13.78
573824,2082,215,9.0,13.72
574656,2083,173,8.0,13.71
574112,2084,146,5.0,13.67
575040,2085,218,10.0,13.56
575248,2086,165,8.0,13.46
575616,2087,671,28.0,13.65
575744,2088,326,18.0,13.65
575536,2089,217,10.0,13.59
575664,2090,442,17.0,13.68
575824,2091,723,28.0,13.81
576016,2092,176,8.0,13.69
576304,2093,466,20.0,13.67
576816,2094,195,9.0,13.68
578656,2095,318,18.0,13.77
579536,2096,202,9.0,13.64
578080,2097,269,16.0,13.58
578176,2098,213,9.0,13.45
578288,2099,459,16.0,13.52
578400,2100,277,14.0,13.57
579536,2101,378,18.0,13.67
579536,2102,370,20.0,13.78
581264,2103,193,9.0,13.64
579968,2104,155,5.0,13.58
580320,2105,305,15.0,13.66
580928,2106,398,21.0,13.77
581008,2107,220,9.0,13.66
581024,2108,292,16.0,13.62
582272,2109,377,18.0,13.62
582416,2110,281,16.0,13.7
582448,2111,529,23.0,13.73
583888,2112,313,17.0,13.81
584096,2113,321,13.0,13.77
584288,2114,445,24.0,13.86
583712,2115,424,23.0,13.98
584800,2116,536,19.0,14.09
585680,2117,469,17.0,14.17
585792,2118,234,12.0,14.22
585936,2119,346,20.0,14.24
586352,2120,282,13.0,14.21
586832,2121,287,15.0,14.25
586112,2122,278,13.0,14.27
587264,2123,155,8.0,14.29
587280,2124,283,15.0,14.35
588496,2125,297,18.0,14.43
589744,2126,714,31.0,14.57
589760,2127,341,19.0,14.67
587856,2128,392,17.0,14.81
589008,2129,237,9.0,14.81
589168,2130,458,22.0,14.89
589360,2131,331,18.0,15.0
589696,2132,279,14.0,14.94
590656,2133,185,8.0,14.92
591216,2134,219,9.0,14.94
591648,2135,155,7.0,14.83
591696,2136,168,8.0,14.68
590336,2137,283,16.0,14.75
591808,2138,165,8.0,14.61
592080,2139,217,9.0,14.55
592544,2140,181,9.0,14.56
593456,2141,384,17.0,14.42
593808,2142,588,24.0,14.56
591984,2143,277,11.0,14.43
592224,2144,414,16.0,14.46
592304,2145,113,4.0,14.37
592352,2146,145,6.0,14.22
593536,2147,236,9.0,14.2
594624,2148,165,7.0,14.09
595248,2149,218,8.0,14.03
595392,2150,198,8.0,13.96
595408,2151,445,19.0,14.02
595920,2152,282,14.0,13.99
594880,2153,212,9.0,14.0
595008,2154,294,15.0,14.05
595168,2155,307,13.0,14.1
595616,2156,190,8.0,14.0
596160,2157,176,8.0,13.96
597680,2158,270,12.0,14.01
596000,2159,180,9.0,13.8
596016,2160,199,11.0,13.81
596976,2161,213,11.0,13.85
598432,2162,270,11.0,13.79
598720,2163,473,22.0,13.79
599504,2164,218,10.0,13.79
599504,2165,409,19.0,13.93
599952,2166,186,9.0,13.94
598144,2167,523,21.0,14.04
598368,2168,276,15.0,14.04
599552,2169,373,17.0,13.97
599568,2170,181,8.0,13.96
600368,2171,182,8.0,13.97
600608,2172,169,7.0,13.92
601328,2173,185,9.0,13.83
601584,2174,215,11.0,13.64
601840,2175,143,6.0,13.62
600240,2176,170,8.0,13.6
601120,2177,424,26.0,13.6
601152,2178,177,9.0,13.6
602192,2179,150,6.0,13.59
603616,2180,641,27.0,13.6
603872,2181,300,16.0,13.65
604000,2182,407,14.0,13.7
604224,2183,437,22.0,13.84
604832,2184,415,19.0,13.98
604928,2185,526,21.0,14.09
604288,2186,387,14.0,14.15
604320,2187,454,21.0,14.08
604592,2188,151,7.0,13.97
604896,2189,208,11.0,13.98
606032,2190,197,9.0,13.9
606256,2191,269,16.0,13.78
606448,2192,289,16.0,13.86
607840,2193,220,9.0,13.75
608240,2194,209,10.0,13.76
607696,2195,435,20.0,13.78
608576,2196,396,14.0,13.83
608848,2197,290,17.0,13.84
608928,2198,171,8.0,13.83
609376,2199,311,15.0,13.82
610224,2200,390,15.0,13.83
608352,2201,491,20.0,13.85
609456,2202,183,9.0,13.74
609632,2203,144,6.0,13.71
609952,2204,192,8.0,13.74
610400,2205,128,5.0,13.64
611456,2206,291,15.0,13.58
611472,2207,364,16.0,13.65
610544,2208,276,14.0,13.63
611104,2209,220,10.0,13.55
611792,2210,274,14.0,13.53
612752,2211,275,14.0,13.44
614016,2212,217,9.0,13.36
612768,2213,338,16.0,13.39
612992,2214,351,18.0,13.33
614320,2215,529,21.0,13.31
614528,2216,930,31.0,13.43
615280,2217,157,8.0,13.34
615824,2218,380,16.0,13.38
615888,2219,181,9.0,13.27
615776,2220,445,20.0,13.34
616432,2221,200,8.0,13.27
616832,2222,187,10.0,13.24
617136,2223,210,11.0,13.27
618048,2224,361,19.0,13.31
618240,2225,702,28.0,13.41
617120,2226,212,9.0,13.19
617712,2227,455,20.0,13.2
617760,2228,167,10.0,13.13
617952,2229,223,10.0,13.14
618144,2230,210,10.0,13.02
618352,2231,147,8.0,12.92
618576,2232,669,29.0,13.07
618976,2233,174,9.0,13.08
620208,2234,156,7.0,13.06
618672,2235,225,10.0,13.09
619424,2236,220,11.0,13.12
620752,2237,278,15.0,13.11
621088,2238,183,9.0,13.12
622096,2239,348,18.0,13.21
620592,2240,409,21.0,13.33
621840,2241,279,14.0,13.3
622288,2242,463,21.0,13.27
622336,2243,542,19.0,13.35
623408,2244,294,15.0,13.34
623424,2245,425,18.0,13.48
623728,2246,230,11.0,13.53
623744,2247,422,18.0,13.62
624208,2248,276,14.0,13.69
624240,2249,179,9.0,13.7
624352,2250,167,9.0,13.71
624992,2251,297,16.0,13.68
625920,2252,285,15.0,13.69
626672,2253,399,19.0,13.79
625392,2254,153,8.0,13.72
625840,2255,221,11.0,13.7
626192,2256,281,16.0,13.78
626720,2257,283,15.0,13.85
627104,2258,663,29.0,14.02
628112,2259,372,15.0,14.08
628416,2260,284,16.0,14.13
628720,2261,180,10.0,14.12
626944,2262,225,10.0,14.11
628112,2263,215,10.0,13.99
629184,2264,195,9.0,13.98
629280,2265,182,6.0,13.85
629696,2266,445,16.0,13.92
629888,2267,302,13.0,13.84
630688,2268,409,18.0,13.87
629104,2269,280,15.0,13.85
629520,2270,216,9.0,13.86
630000,2271,319,18.0,13.96
630288,2272,153,8.0,13.97
631136,2273,156,8.0,13.96
632624,2274,343,19.0,14.04
631072,2275,342,18.0,14.16
631696,2276,290,13.0,14.21
632448,2277,311,15.0,14.1
632848,2278,479,23.0,14.24
633904,2279,372,20.0,14.38
634176,2280,194,9.0,14.2
634192,2281,319,19.0,14.23
632832,2282,269,15.0,14.24
633776,2283,211,10.0,14.12
634144,2284,281,12.0,14.05
634480,2285,518,23.0,14.07
634560,2286,152,7.0,14.0
636160,2287,269,13.0,13.92
636224,2288,212,10.0,13.95
636640,2289,156,7.0,13.91
634928,2290,386,14.0,13.96
635248,2291,171,9.0,13.89
636624,2292,153,8.0,13.81
637152,2293,295,15.0,13.87
637696,2294,194,9.0,13.86
638176,2295,203,10.0,13.76
637760,2296,166,9.0,13.71
638016,2297,521,22.0,13.76
638208,2298,227,9.0,13.77
638832,2299,199,10.0,13.72
639600,2300,217,8.0,13.65
639712,2301,407,18.0,13.63
640480,2302,142,6.0,13.6
640672,2303,789,27.0,13.81
639360,2304,161,6.0,13.79
640000,2305,268,15.0,13.89
640736,2306,144,6.0,13.8
640848,2307,139,7.0,13.71
640880,2308,307,15.0,13.72
641152,2309,218,10.0,13.72
641984,2310,164,7.0,13.65
641024,2311,146,7.0,13.58
641040,2312,193,9.0,13.58
641488,2313,149,7.0,13.49
643440,2314,290,15.0,13.46
644960,2315,217,8.0,13.33
643488,2316,1098,39.0,13.41
643664,2317,293,15.0,13.48
643840,2318,441,21.0,13.53
644768,2319,707,28.0,13.72
645232,2320,459,18.0,13.7
646000,2321,288,15.0,13.77
645440,2322,286,16.0,13.83
645440,2323,170,8.0,13.8
646144,2324,294,13.0,13.74
646224,2325,580,26.0,13.72
648016,2326,400,18.0,13.81
647872,2327,508,25.0,13.86
647872,2328,280,15.0,13.91
648592,2329,325,15.0,13.96
649824,2330,543,26.0,14.12
650320,2331,272,15.0,14.19
650640,2332,404,13.0,14.03
651152,2333,205,8.0,14.02
650208,2334,274,16.0,14.11
650608,2335,535,17.0,14.18
651456,2336,725,30.0,14.37
651680,2337,213,11.0,14.33
652032,2338,215,9.0,14.33
652256,2339,357,17.0,14.32
652848,2340,140,6.0,14.17
651968,2341,146,7.0,14.1
651984,2342,308,15.0,14.04
653248,2343,318,16.0,14.01
653952,2344,284,10.0,13.96
654272,2345,268,16.0,13.94
654320,2346,537,21.0,14.04
654304,2347,347,18.0,14.04
654976,2348,169,8.0,13.98
657072,2349,446,20.0,14.09
655824,2350,607,26.0,14.26
656512,2351,224,10.0,14.2
656544,2352,462,20.0,14.25
657440,2353,474,26.0,14.32
657856,2354,624,26.0,14.5
657888,2355,482,23.0,14.62
657952,2356,183,10.0,14.56
659312,2357,218,9.0,14.5
658000,2358,163,7.0,14.28
658224,2359,145,7.0,14.2
658496,2360,518,22.0,14.26
658912,2361,278,13.0,14.29
658976,2362,198,10.0,14.29
660288,2363,278,15.0,14.34
660576,2364,207,11.0,14.36
660064,2365,476,22.0,14.52
661360,2366,324,18.0,14.54
663104,2367,386,16.0,14.57
663376,2368,303,13.0,14.52
663408,2369,409,19.0,14.56
663520,2370,216,9.0,14.56
661808,2371,494,20.0,14.58
662000,2372,475,23.0,14.73
662368,2373,191,7.0,14.72
662656,2374,404,13.0,14.66
664608,2375,163,9.0,14.57
664048,2376,268,13.0,14.57
664224,2377,309,16.0,14.58
664304,2378,305,12.0,14.47
665120,2379,160,8.0,14.35
666320,2380,457,17.0,14.43
666752,2381,158,8.0,14.32
666800,2382,468,20.0,14.37
665936,2383,479,23.0,14.5
666480,2384,495,24.0,14.62
666512,2385,282,15.0,14.54
666640,2386,274,14.0,14.61
668896,2387,289,14.0,14.62
667792,2388,423,24.0,14.76
668640,2389,371,13.0,14.82
669040,2390,288,14.0,14.82
669504,2391,307,13.0,14.86
669680,2392,362,21.0,14.99
671296,2393,427,16.0,15.0
670304,2394,606,30.0,15.21
671472,2395,280,13.0,15.24
671744,2396,268,10.0,15.25
671808,2397,438,20.0,15.23
673472,2398,483,27.0,15.41
673504,2399,432,22.0,15.53
672000,2400,300,15.0,15.6
672256,2401,177,10.0,15.52
673024,2402,208,8.0,15.54
673328,2403,317,14.0,15.41
675632,2404,211,10.0,15.45
673824,2405,382,20.0,15.5
674272,2406,187,10.0,15.54
674304,2407,306,14.0,15.61
674384,2408,277,15.0,15.61
676112,2409,321,16.0,15.67
676320,2410,156,8.0,15.68
677488,2411,507,25.0,15.86
675872,2412,899,29.0,16.06
675888,2413,272,15.0,16.14
676768,2414,169,9.0,16.08
678992,2415,423,21.0,16.21
679248,2416,155,9.0,15.91
679344,2417,216,9.0,15.85
677984,2418,360,15.0,15.79
678096,2419,294,15.0,15.66
678304,2420,506,24.0,15.72
679952,2421,604,26.0,15.83
680064,2422,173,9.0,15.76
680128,2423,183,9.0,15.77
681088,2424,454,19.0,15.83
681280,2425,206,9.0,15.66
681600,2426,206,10.0,15.58
680400,2427,156,8.0,15.41
680432,2428,147,7.0,15.33
680720,2429,364,19.0,15.37
683664,2430,277,14.0,15.25
682752,2431,273,13.0,15.23
683792,2432,612,27.0,15.37
683936,2433,434,23.0,15.52
684336,2434,374,19.0,15.55
684432,2435,433,21.0,15.59
685664,2436,437,24.0,15.53
684144,2437,286,11.0,15.53
684176,2438,217,11.0,15.55
684752,2439,179,9.0,15.47
685344,2440,714,28.0,15.69
687296,2441,307,15.0,15.77
687568,2442,214,11.0,15.73
686976,2443,303,17.0,15.74
687472,2444,122,5.0,15.69
687568,2445,375,13.0,15.66
687760,2446,279,16.0,15.61
687840,2447,475,22.0,15.65
688720,2448,564,26.0,15.83
689408,2449,419,19.0,15.82
689504,2450,158,8.0,15.64
688624,2451,182,9.0,15.63
688848,2452,191,9.0,15.52
691056,2453,152,8.0,15.34
691456,2454,377,15.0,15.23
692064,2455,554,30.0,15.3
690224,2456,307,8.0,15.28
690832,2457,388,17.0,15.36
691888,2458,405,17.0,15.46
691904,2459,181,11.0,15.5
692368,2460,147,7.0,15.35
692960,2461,171,9.0,15.31
693904,2462,281,14.0,15.35
693088,2463,729,26.0,15.46
693568,2464,166,9.0,15.44
693584,2465,552,24.0,15.46
693728,2466,309,12.0,15.4
694752,2467,277,17.0,15.41
694864,2468,313,13.0,15.41
696160,2469,395,18.0,15.4
695072,2470,148,7.0,15.38
695888,2471,272,13.0,15.31
695968,2472,385,20.0,15.28
697312,2473,281,12.0,15.33
697792,2474,382,15.0,15.35
697920,2475,400,17.0,15.43
697040,2476,200,8.0,15.38
698304,2477,190,8.0,15.3
698624,2478,294,13.0,15.31
698704,2479,607,25.0,15.48
698784,2480,420,19.0,15.5
700304,2481,277,15.0,15.57
698400,2482,213,10.0,15.47
699872,2483,206,10.0,15.34
700784,2484,443,18.0,15.28
701040,2485,629,28.0,15.41
700736,2486,283,18.0,15.45
701344,2487,312,12.0,15.43
701792,2488,175,8.0,15.27
702128,2489,465,18.0,15.32
702960,2490,522,23.0,15.41
703312,2491,286,14.0,15.42
704064,2492,170,8.0,15.29
704240,2493,401,18.0,15.31
702992,2494,269,15.0,15.16
702992,2495,203,10.0,15.13
703264,2496,694,32.0,15.35
703424,2497,157,8.0,15.23
704896,2498,180,9.0,15.05
705984,2499,160,8.0,14.91
704528,2500,406,16.0,14.92
705280,2501,321,18.0,15.0
706112,2502,204,10.0,15.02
706368,2503,339,17.0,15.05
706848,2504,369,14.0,15.09
707328,2505,507,20.0,15.09
707472,2506,184,9.0,15.08
708336,2507,191,10.0,15.04
708384,2508,448,24.0,15.13
706976,2509,182,11.0,15.08
707712,2510,182,11.0,15.11
707808,2511,149,7.0,14.93
709696,2512,210,9.0,14.73
709824,2513,178,9.0,14.67
709856,2514,498,20.0,14.78
710272,2515,160,8.0,14.65
708704,2516,184,10.0,14.66
708752,2517,282,16.0,14.73
708880,2518,413,17.0,14.75
710304,2519,156,8.0,14.68
711040,2520,488,24.0,14.68
711792,2521,182,10.0,14.52
711904,2522,230,10.0,14.53
712432,2523,291,16.0,14.6
712464,2524,235,10.0,14.51
711984,2525,187,10.0,14.52
713856,2526,217,11.0,14.53
714048,2527,227,9.0,14.54
714192,2528,468,23.0,14.7
714224,2529,539,25.0,14.76
713776,2530,473,22.0,14.84
714896,2531,172,9.0,14.8
716560,2532,174,9.0,14.62
716704,2533,283,18.0,14.57
715664,2534,357,15.0,14.53
715856,2535,638,29.0,14.61
717168,2536,580,26.0,14.63
718400,2537,159,7.0,14.59
718672,2538,807,33.0,14.81
718352,2539,472,22.0,14.94
718864,2540,328,19.0,14.85
719264,2541,165,9.0,14.79
719920,2542,763,30.0,14.98
720064,2543,466,20.0,15.01
720240,2544,486,22.0,15.18
720336,2545,249,11.0,15.16
718896,2546,364,17.0,15.17
722272,2547,275,13.0,15.08
722320,2548,344,15.0,14.97
722608,2549,287,13.0,14.91
721744,2550,344,20.0,15.03
722064,2551,326,19.0,15.13
722576,2552,520,22.0,15.26
722672,2553,408,23.0,15.41
722912,2554,484,18.0,15.44
723024,2555,172,9.0,15.23
724384,2556,260,9.0,15.24
724784,2557,190,10.0,15.17
723136,2558,142,6.0,15.06
723232,2559,141,7.0,15.02
723344,2560,170,9.0,15.04
725024,2561,168,9.0,15.04
725408,2562,337,14.0,15.04
725808,2563,167,9.0,14.87
725904,2564,160,9.0,14.87
726304,2565,361,19.0,14.82
726720,2566,218,10.0,14.8
726032,2567,334,19.0,14.82
726752,2568,156,8.0,14.77
727600,2569,289,14.0,14.73
728080,2570,726,26.0,14.92
728800,2571,173,9.0,14.88
727952,2572,390,20.0,14.88
729136,2573,224,10.0,14.86
729984,2574,330,19.0,14.9
730256,2575,528,19.0,14.92
730896,2576,517,19.0,15.03
729232,2577,283,13.0,15.08
730336,2578,692,29.0,15.24
730928,2579,434,20.0,15.19
733040,2580,446,21.0,15.21
731248,2581,318,18.0,15.24
731424,2582,399,15.0,15.29
731680,2583,281,14.0,15.33
732944,2584,291,16.0,15.31
733904,2585,314,17.0,15.2
734416,2586,533,26.0,15.28
734656,2587,186,10.0,15.26
735216,2588,526,22.0,15.4
733264,2589,270,9.0,15.31
733840,2590,290,15.0,15.23
735568,2591,185,10.0,15.19
736816,2592,278,12.0,15.23
736848,2593,312,17.0,15.22
735504,2594,511,24.0,15.31
735744,2595,247,8.0,15.29
736448,2596,327,18.0,15.15
736688,2597,490,23.0,15.3
737248,2598,383,18.0,15.39
738304,2599,160,7.0,15.38
738320,2600,220,9.0,15.31
737312,2601,287,17.0,15.3
738784,2602,457,23.0,15.43
738880,2603,280,13.0,15.39
739312,2604,125,5.0,15.3
740000,2605,409,17.0,15.27
740016,2606,301,15.0,15.33
740704,2607,277,14.0,15.37
739488,2608,330,18.0,15.31
739856,2609,195,11.0,15.31
740224,2610,212,11.0,15.31
740688,2611,170,9.0,15.33
741024,2612,527,22.0,15.46
742304,2613,315,16.0,15.53
742768,2614,159,7.0,15.4
742864,2615,211,10.0,15.42
743136,2616,153,8.0,15.4
742048,2617,384,22.0,15.46
743536,2618,205,9.0,15.38
743664,2619,161,7.0,15.37
743968,2620,312,14.0,15.27
745136,2621,533,26.0,15.43
745424,2622,288,15.0,15.48
745936,2623,278,14.0,15.46
746240,2624,270,14.0,15.5
745728,2625,275,16.0,15.56
746112,2626,775,31.0,15.76
746400,2627,528,26.0,15.93
746416,2628,612,13.0,15.83
746912,2629,367,18.0,15.76
746912,2630,170,10.0,15.64
748688,2631,570,26.0,15.81
749136,2632,213,11.0,15.83
749328,2633,151,7.0,15.72
749520,2634,291,16.0,15.73
749984,2635,509,24.0,15.68
750032,2636,212,10.0,15.52
751136,2637,442,23.0,15.68
751312,2638,434,20.0,15.55
751584,2639,281,14.0,15.47
750352,2640,148,9.0,15.37
750368,2641,321,17.0,15.45
752208,2642,296,15.0,15.3
752704,2643,226,10.0,15.2
752944,2644,213,11.0,15.09
752992,2645,316,16.0,15.14
753136,2646,174,9.0,15.06
751968,2647,732,29.0,15.22
752624,2648,269,15.0,15.22
753168,2649,157,8.0,15.17
755056,2650,152,7.0,15.04
755328,2651,507,26.0,15.11
753664,2652,301,16.0,15.05
754656,2653,360,20.0,15.02
755888,2654,298,17.0,15.01
756736,2655,481,26.0,15.18
756784,2656,542,25.0,15.34
756640,2657,338,20.0,15.44
756672,2658,550,24.0,15.62
757120,2659,149,8.0,15.63
758048,2660,340,18.0,15.72
758448,2661,468,24.0,15.87
759232,2662,284,15.0,15.88
757760,2663,196,9.0,15.88
757872,2664,519,26.0,16.05
758064,2665,187,11.0,15.97
759312,2666,295,15.0,16.02
759600,2667,488,23.0,16.06
760192,2668,145,6.0,16.04
760720,2669,166,9.0,15.99
761488,2670,318,14.0,15.87
760832,2671,320,16.0,15.94
762944,2672,337,18.0,15.92
763008,2673,271,14.0,15.96
763888,2674,547,24.0,16.01
762000,2675,369,19.0,16.01
762176,2676,299,16.0,15.98
762816,2677,682,30.0,16.15
762864,2678,478,26.0,16.12
763392,2679,288,16.0,16.08
763488,2680,162,9.0,15.96
764656,2681,176,9.0,15.87
764896,2682,181,11.0,15.83
764960,2683,174,10.0,15.79
764176,2684,210,11.0,15.74
765568,2685,416,18.0,15.75
766048,2686,215,9.0,15.58
766080,2687,198,8.0,15.56
767088,2688,395,19.0,15.53
767616,2689,215,10.0,15.54
766000,2690,419,21.0,15.6
766320,2691,143,8.0,15.58
768144,2692,547,25.0,15.71
768208,2693,391,21.0,15.75
768496,2694,264,15.0,15.66
768992,2695,375,13.0,15.71
770128,2696,413,16.0,15.69
770496,2697,409,19.0,15.65
770704,2698,747,28.0,15.75
771456,2699,185,11.0,15.79
771760,2700,173,9.0,15.79
770736,2701,707,29.0,15.91
772320,2702,517,26.0,15.94
772464,2703,394,19.0,16.0
774112,2704,294,15.0,16.1
772224,2705,351,20.0,16.13
772848,2706,403,22.0,16.2
773168,2707,172,9.0,16.15
773360,2708,292,15.0,16.12
773616,2709,372,18.0,16.19
775120,2710,191,11.0,16.19
774176,2711,637,25.0,16.35
