env_step,episode,ep_len,episodic_return,avg_return_100
36632,177,0,0.0,0.0
37292,178,0,0.0,0.0
37296,179,0,0.0,0.0
37740,180,0,0.0,0.0
37868,181,0,0.0,0.0
38060,182,0,0.0,0.0
38376,183,0,0.0,0.0
38448,184,0,0.0,0.0
38732,185,0,0.0,0.0
39080,186,0,0.0,0.0
39196,187,0,0.0,0.0
39656,188,0,0.0,0.0
39816,189,0,0.0,0.0
40196,190,0,0.0,0.0
40252,191,0,0.0,0.0
40332,192,0,0.0,0.0
40392,193,0,0.0,0.0
40772,194,0,0.0,0.0
41160,195,0,0.0,0.0
41552,196,0,0.0,0.0
41760,197,0,0.0,0.0
41940,198,0,0.0,0.0
41996,199,0,0.0,0.0
42188,200,0,0.0,0.0
42424,201,0,0.0,0.0
42744,202,0,0.0,0.0
42788,203,0,0.0,0.0
42844,204,0,0.0,0.0
43208,205,0,0.0,0.0
43288,206,0,0.0,0.0
43576,207,0,0.0,0.0
43916,208,0,0.0,0.0
43988,209,0,0.0,0.0
44000,210,0,0.0,0.0
44372,211,0,0.0,0.0
44384,212,0,0.0,0.0
45036,213,0,0.0,0.0
45204,214,0,0.0,0.0
45572,215,0,0.0,0.0
45700,216,0,0.0,0.0
45852,217,0,0.0,0.0
45900,218,0,0.0,0.0
46024,219,0,0.0,0.0
46312,220,0,0.0,0.0
46352,221,0,0.0,0.0
46696,222,0,0.0,0.0
46848,223,0,0.0,0.0
47104,224,0,0.0,0.0
47176,225,0,0.0,0.0
47364,226,0,0.0,0.0
47600,227,0,0.0,0.0
47808,228,0,0.0,0.0
48060,229,0,0.0,0.0
48200,230,0,0.0,0.0
48488,231,0,0.0,0.0
48852,232,0,0.0,0.0
49060,233,0,0.0,0.0
49316,234,0,0.0,0.0
49700,235,0,0.0,0.0
49744,236,0,0.0,0.0
50112,237,0,0.0,0.0
50244,238,0,0.0,0.0
50508,239,0,0.0,0.0
50524,240,0,0.0,0.0
50608,241,0,0.0,0.0
50948,242,0,0.0,0.0
50968,243,0,0.0,0.0
51200,244,0,0.0,0.0
51304,245,0,0.0,0.0
51424,246,0,0.0,0.0
51556,247,0,0.0,0.0
51884,248,0,0.0,0.0
51972,249,0,0.0,0.0
52248,250,0,0.0,0.0
52308,251,0,0.0,0.0
52564,252,0,0.0,0.0
52664,253,0,0.0,0.0
52980,254,0,0.0,0.0
53060,255,0,0.0,0.0
53324,256,0,0.0,0.0
53344,257,0,0.0,0.0
53368,258,0,0.0,0.0
53708,259,0,0.0,0.0
53952,260,0,0.0,0.0
54324,261,0,0.0,0.0
54396,262,0,0.0,0.0
54664,263,0,0.0,0.0
54728,264,0,0.0,0.0
54872,265,0,0.0,0.0
54892,266,0,0.0,0.0
55324,267,0,0.0,0.0
55588,268,0,0.0,0.0
55656,269,0,0.0,0.0
55716,270,0,0.0,0.0
55932,271,0,0.0,0.0
56216,272,0,0.0,0.0
56260,273,0,0.0,0.0
56484,274,0,0.0,0.0
56568,275,0,0.0,0.0
56732,276,0,0.0,0.0
57096,277,0,0.0,0.0
57432,278,0,0.0,0.0
57556,279,0,0.0,0.0
57788,280,0,0.0,0.0
58168,281,0,0.0,0.0
58268,282,0,0.0,0.0
58276,283,0,0.0,0.0
58288,284,0,0.0,0.0
58652,285,0,0.0,0.0
58764,286,0,0.0,0.0
58904,287,0,0.0,0.0
58972,288,0,0.0,0.0
59136,289,0,0.0,0.0
59436,290,0,0.0,0.0
59532,291,0,0.0,0.0
59748,292,0,0.0,0.0
59772,293,0,0.0,0.0
59896,294,0,0.0,0.0
60152,295,0,0.0,0.0
60408,296,0,0.0,0.0
60552,297,0,0.0,0.0
60760,298,0,0.0,0.0
60768,299,0,0.0,0.0
60860,300,0,0.0,0.0
60888,301,0,0.0,0.0
61080,302,0,0.0,0.0
61480,303,0,0.0,0.0
61560,304,0,0.0,0.0
61604,305,0,0.0,0.0
61836,306,0,0.0,0.0
61908,307,0,0.0,0.0
61932,308,0,0.0,0.0
62264,309,0,0.0,0.0
62284,310,0,0.0,0.0
62552,311,0,0.0,0.0
62596,312,0,0.0,0.0
62620,313,0,0.0,0.0
62644,314,0,0.0,0.0
62928,315,0,0.0,0.0
63024,316,0,0.0,0.0
63288,317,0,0.0,0.0
63320,318,0,0.0,0.0
63372,319,0,0.0,0.0
63616,320,0,0.0,0.0
63640,321,0,0.0,0.0
63660,322,0,0.0,0.0
63716,323,0,0.0,0.0
64044,324,0,0.0,0.0
64308,325,0,0.0,0.0
64384,326,0,0.0,0.0
64396,327,0,0.0,0.0
64420,328,0,0.0,0.0
64916,329,0,0.0,0.0
64932,330,0,0.0,0.0
65080,331,0,0.0,0.0
65132,332,0,0.0,0.0
65284,333,0,0.0,0.0
65464,334,0,0.0,0.0
65544,335,0,0.0,0.0
65644,336,0,0.0,0.0
65744,337,0,0.0,0.0
65880,338,0,0.0,0.0
65968,339,0,0.0,0.0
66140,340,0,0.0,0.0
66452,341,0,0.0,0.0
66524,342,0,0.0,0.0
66668,343,0,0.0,0.0
66932,344,0,0.0,0.0
67208,345,0,0.0,0.0
67308,346,0,0.0,0.0
67404,347,0,0.0,0.0
67632,348,0,0.0,0.0
67668,349,0,0.0,0.0
68008,350,0,0.0,0.0
68092,351,0,0.0,0.0
68372,352,0,0.0,0.0
68480,353,0,0.0,0.0
68768,354,0,0.0,0.0
69204,355,0,0.0,0.0
69400,356,0,0.0,0.0
69596,357,0,0.0,0.0
69844,358,0,0.0,0.0
69932,359,0,0.0,0.0
70124,360,0,0.0,0.0
70200,361,0,0.0,0.0
70496,362,0,0.0,0.0
70560,363,0,0.0,0.0
70672,364,0,0.0,0.0
70908,365,0,0.0,0.0
71148,366,0,0.0,0.0
71240,367,0,0.0,0.0
71732,368,0,0.0,0.0
71872,369,0,0.0,0.0
71880,370,0,0.0,0.0
72156,371,0,0.0,0.0
72408,372,0,0.0,0.0
72556,373,0,0.0,0.0
72572,374,0,0.0,0.0
72588,375,0,0.0,0.0
72748,376,0,0.0,0.0
73200,377,0,0.0,0.0
73204,378,0,0.0,0.0
73336,379,0,0.0,0.0
73472,380,0,0.0,0.0
73668,381,0,0.0,0.0
73888,382,0,0.0,0.0
73900,383,0,0.0,0.0
74288,384,0,0.0,0.0
74456,385,0,0.0,0.0
74596,386,0,0.0,0.0
74704,387,0,0.0,0.0
74832,388,0,0.0,0.0
75320,389,0,0.0,0.0
75448,390,0,0.0,0.0
75484,391,0,0.0,0.0
75524,392,0,0.0,0.0
75948,393,0,0.0,0.0
76008,394,0,0.0,0.0
76276,395,0,0.0,0.0
76308,396,0,0.0,0.0
76364,397,0,0.0,0.0
76720,398,0,0.0,0.0
77088,399,0,0.0,0.0
77096,400,0,0.0,0.0
77148,401,0,0.0,0.0
77224,402,0,0.0,0.0
77496,403,0,0.0,0.0
77556,404,0,0.0,0.0
77624,405,0,0.0,0.0
77968,406,0,0.0,0.0
78372,407,0,0.0,0.0
78724,408,0,0.0,0.0
78772,409,0,0.0,0.0
78780,410,0,0.0,0.0
79056,411,0,0.0,0.0
79204,412,0,0.0,0.0
79216,413,0,0.0,0.0
79428,414,0,0.0,0.0
79432,415,0,0.0,0.0
79708,416,0,0.0,0.0
79808,417,0,0.0,0.0
79888,418,0,0.0,0.0
79916,419,0,0.0,0.0
80108,420,0,0.0,0.0
80356,421,0,0.0,0.0
80580,422,0,0.0,0.0
80884,423,0,0.0,0.0
81072,424,0,0.0,0.0
81288,425,0,0.0,0.0
81364,426,0,0.0,0.0
81628,427,0,0.0,0.0
81816,428,0,0.0,0.0
81928,429,0,0.0,0.0
82084,430,0,0.0,0.0
82088,431,0,0.0,0.0
82548,432,0,0.0,0.0
82556,433,0,0.0,0.0
82680,434,0,0.0,0.0
82940,435,0,0.0,0.0
83128,436,0,0.0,0.0
83380,437,0,0.0,0.0
83456,438,0,0.0,0.0
83704,439,0,0.0,0.0
83892,440,0,0.0,0.0
83904,441,0,0.0,0.0
84268,442,0,0.0,0.0
84308,443,0,0.0,0.0
84568,444,0,0.0,0.0
84668,445,0,0.0,0.0
84876,446,0,0.0,0.0
84916,447,0,0.0,0.0
85032,448,0,0.0,0.0
85216,449,0,0.0,0.0
85388,450,0,0.0,0.0
85392,451,0,0.0,0.0
85492,452,0,0.0,0.0
85900,453,0,0.0,0.0
85952,454,0,0.0,0.0
86116,455,0,0.0,0.0
86152,456,0,0.0,0.0
86300,457,0,0.0,0.0
86332,458,0,0.0,0.0
86436,459,0,0.0,0.0
86532,460,0,0.0,0.0
86892,461,0,0.0,0.0
86908,462,0,0.0,0.0
87052,463,0,0.0,0.0
87088,464,0,0.0,0.0
87444,465,0,0.0,0.0
87516,466,0,0.0,0.0
87556,467,0,0.0,0.0
87792,468,0,0.0,0.0
87904,469,0,0.0,0.0
88116,470,0,0.0,0.0
88400,471,0,0.0,0.0
88732,472,0,0.0,0.0
88740,473,0,0.0,0.0
88808,474,0,0.0,0.0
89112,475,0,0.0,0.0
89264,476,0,0.0,0.0
89460,477,0,0.0,0.0
89792,478,0,0.0,0.0
89844,479,0,0.0,0.0
89924,480,0,0.0,0.0
89968,481,0,0.0,0.0
90180,482,0,0.0,0.0
90196,483,0,0.0,0.0
90316,484,0,0.0,0.0
90580,485,0,0.0,0.0
90632,486,0,0.0,0.0
90648,487,0,0.0,0.0
90848,488,0,0.0,0.0
91004,489,0,0.0,0.0
91220,490,0,0.0,0.0
91352,491,0,0.0,0.0
91584,492,0,0.0,0.0
91724,493,0,0.0,0.0
91912,494,0,0.0,0.0
91956,495,0,0.0,0.0
92088,496,0,0.0,0.0
92248,497,0,0.0,0.0
92284,498,0,0.0,0.0
92460,499,0,0.0,0.0
92620,500,0,0.0,0.0
92788,501,0,0.0,0.0
92800,502,0,0.0,0.0
92976,503,0,0.0,0.0
93188,504,0,0.0,0.0
93308,505,0,0.0,0.0
93516,506,0,0.0,0.0
93524,507,0,0.0,0.0
93640,508,0,0.0,0.0
93880,509,0,0.0,0.0
93936,510,0,0.0,0.0
93980,511,0,0.0,0.0
94324,512,0,0.0,0.0
94332,513,0,0.0,0.0
94668,514,0,0.0,0.0
94676,515,0,0.0,0.0
94704,516,0,0.0,0.0
94752,517,0,0.0,0.0
95036,518,0,0.0,0.0
95040,519,0,0.0,0.0
95144,520,0,0.0,0.0
95244,521,0,0.0,0.0
95360,522,0,0.0,0.0
95388,523,0,0.0,0.0
95484,524,0,0.0,0.0
95728,525,0,0.0,0.0
95928,526,0,0.0,0.0
96048,527,0,0.0,0.0
96268,528,0,0.0,0.0
96328,529,0,0.0,0.0
96508,530,0,0.0,0.0
96696,531,0,0.0,0.0
96832,532,0,0.0,0.0
97044,533,0,0.0,0.0
97048,534,0,0.0,0.0
97052,535,0,0.0,0.0
97400,536,0,0.0,0.0
97488,537,0,0.0,0.0
97692,538,0,0.0,0.0
97700,539,0,0.0,0.0
97904,540,0,0.0,0.0
98024,541,0,0.0,0.0
98116,542,0,0.0,0.0
98416,543,0,0.0,0.0
98464,544,0,0.0,0.0
98636,545,0,0.0,0.0
98848,546,0,0.0,0.0
98988,547,0,0.0,0.0
99144,548,0,0.0,0.0
99172,549,0,0.0,0.0
99212,550,0,0.0,0.0
99672,551,0,0.0,0.0
99816,552,0,0.0,0.0
99868,553,0,0.0,0.0
100000,554,0,0.0,0.0
100148,555,0,0.0,0.0
100416,556,0,0.0,0.0
100480,557,0,0.0,0.0
100600,558,0,0.0,0.0
100760,559,0,0.0,0.0
100776,560,0,0.0,0.0
101116,561,0,0.0,0.0
101232,562,0,0.0,0.0
101324,563,0,0.0,0.0
101416,564,0,0.0,0.0
101664,565,0,0.0,0.0
101772,566,0,0.0,0.0
101948,567,0,0.0,0.0
102176,568,0,0.0,0.0
102428,569,0,0.0,0.0
102432,570,0,0.0,0.0
102504,571,0,0.0,0.0
102648,572,0,0.0,0.0
102772,573,0,0.0,0.0
103096,574,0,0.0,0.0
103104,575,0,0.0,0.0
103188,576,0,0.0,0.0
103532,577,0,0.0,0.0
103732,578,0,0.0,0.0
103760,579,0,0.0,0.0
103912,580,0,0.0,0.0
104180,581,0,0.0,0.0
104304,582,0,0.0,0.0
104384,583,0,0.0,0.0
104524,584,0,0.0,0.0
104948,585,0,0.0,0.0
105044,586,0,0.0,0.0
105092,587,0,0.0,0.0
105220,588,0,0.0,0.0
105392,589,0,0.0,0.0
105628,590,0,0.0,0.0
105728,591,0,0.0,0.0
105916,592,0,0.0,0.0
106196,593,0,0.0,0.0
106392,594,0,0.0,0.0
106480,595,0,0.0,0.0
106544,596,0,0.0,0.0
106924,597,0,0.0,0.0
107076,598,0,0.0,0.0
107268,599,0,0.0,0.0
107292,600,0,0.0,0.0
107348,601,0,0.0,0.0
107724,602,0,0.0,0.0
107816,603,0,0.0,0.0
108068,604,0,0.0,0.0
108108,605,0,0.0,0.0
108180,606,0,0.0,0.0
108532,607,0,0.0,0.0
108748,608,0,0.0,0.0
108832,609,0,0.0,0.0
109012,610,0,0.0,0.0
109232,611,0,0.0,0.0
109288,612,0,0.0,0.0
109344,613,0,0.0,0.0
109524,614,0,0.0,0.0
109892,615,0,0.0,0.0
109944,616,0,0.0,0.0
110160,617,0,0.0,0.0
110508,618,0,0.0,0.0
110588,619,0,0.0,0.0
110680,620,0,0.0,0.0
110912,621,0,0.0,0.0
110920,622,0,0.0,0.0
111008,623,0,0.0,0.0
111268,624,0,0.0,0.0
111276,625,0,0.0,0.0
111620,626,0,0.0,0.0
111708,627,0,0.0,0.0
111732,628,0,0.0,0.0
111748,629,0,0.0,0.0
112352,630,0,0.0,0.0
112424,631,0,0.0,0.0
112460,632,0,0.0,0.0
112480,633,0,0.0,0.0
113048,634,0,0.0,0.0
113060,635,0,0.0,0.0
113120,636,0,0.0,0.0
113208,637,0,0.0,0.0
113684,638,0,0.0,0.0
113740,639,0,0.0,0.0
113824,640,0,0.0,0.0
113884,641,0,0.0,0.0
114096,642,0,0.0,0.0
114152,643,0,0.0,0.0
114448,644,0,0.0,0.0
114496,645,0,0.0,0.0
114528,646,0,0.0,0.0
114828,647,0,0.0,0.0
115096,648,0,0.0,0.0
115252,649,0,0.0,0.0
115428,650,0,0.0,0.0
115468,651,0,0.0,0.0
115836,652,0,0.0,0.0
116048,653,0,0.0,0.0
116144,654,0,0.0,0.0
116512,655,0,0.0,0.0
116796,656,0,0.0,0.0
116820,657,0,0.0,0.0
117268,658,0,0.0,0.0
117556,659,0,0.0,0.0
117568,660,0,0.0,0.0
117972,661,0,0.0,0.0
118072,662,0,0.0,0.0
118164,663,0,0.0,0.0
118264,664,0,0.0,0.0
118412,665,0,0.0,0.0
118744,666,0,0.0,0.0
118772,667,0,0.0,0.0
118916,668,0,0.0,0.0
119020,669,0,0.0,0.0
119116,670,0,0.0,0.0
119264,671,0,0.0,0.0
119508,672,0,0.0,0.0
119756,673,0,0.0,0.0
119824,674,0,0.0,0.0
120036,675,0,0.0,0.0
120200,676,0,0.0,0.0
120220,677,0,0.0,0.0
120360,678,0,0.0,0.0
120544,679,0,0.0,0.0
120696,680,0,0.0,0.0
120748,681,0,0.0,0.0
120936,682,0,0.0,0.0
121212,683,0,0.0,0.0
121472,684,0,0.0,0.0
121476,685,0,0.0,0.0
122348,686,0,0.0,0.0
122376,687,0,0.0,0.0
122568,688,0,0.0,0.0
122776,689,0,0.0,0.0
123080,690,0,0.0,0.0
123436,691,0,0.0,0.0
123448,692,0,0.0,0.0
123920,693,0,0.0,0.0
124184,694,0,0.0,0.0
124264,695,0,0.0,0.0
124348,696,0,0.0,0.0
124396,697,0,0.0,0.0
124516,698,0,0.0,0.0
125032,699,0,0.0,0.0
125080,700,0,0.0,0.0
125104,701,0,0.0,0.0
125204,702,0,0.0,0.0
125416,703,0,0.0,0.0
125740,704,0,0.0,0.0
125784,705,0,0.0,0.0
125816,706,0,0.0,0.0
125828,707,0,0.0,0.0
126436,708,0,0.0,0.0
126476,709,0,0.0,0.0
126504,710,0,0.0,0.0
126608,711,0,0.0,0.0
126832,712,0,0.0,0.0
126892,713,0,0.0,0.0
127272,714,0,0.0,0.0
127448,715,0,0.0,0.0
127476,716,0,0.0,0.0
127648,717,0,0.0,0.0
127912,718,0,0.0,0.0
128068,719,0,0.0,0.0
128200,720,0,0.0,0.0
128260,721,0,0.0,0.0
128424,722,0,0.0,0.0
128756,723,0,0.0,0.0
128764,724,0,0.0,0.0
128964,725,0,0.0,0.0
129004,726,0,0.0,0.0
129208,727,0,0.0,0.0
129416,728,0,0.0,0.0
129612,729,0,0.0,0.0
129752,730,0,0.0,0.0
129964,731,0,0.0,0.0
130164,732,0,0.0,0.0
130340,733,0,0.0,0.0
130476,734,0,0.0,0.0
130508,735,0,0.0,0.0
130632,736,0,0.0,0.0
130828,737,0,0.0,0.0
131024,738,0,0.0,0.0
131092,739,0,0.0,0.0
131284,740,0,0.0,0.0
131612,741,0,0.0,0.0
131676,742,0,0.0,0.0
131692,743,0,0.0,0.0
131844,744,0,0.0,0.0
132336,745,0,0.0,0.0
132344,746,0,0.0,0.0
132408,747,0,0.0,0.0
132596,748,0,0.0,0.0
133100,749,0,0.0,0.0
133128,750,0,0.0,0.0
133132,751,0,0.0,0.0
133324,752,0,0.0,0.0
133784,753,0,0.0,0.0
133828,754,0,0.0,0.0
133876,755,0,0.0,0.0
134104,756,0,0.0,0.0
134520,757,0,0.0,0.0
134552,758,0,0.0,0.0
134612,759,0,0.0,0.0
135028,760,0,0.0,0.0
135240,761,0,0.0,0.0
135288,762,0,0.0,0.0
135384,763,0,0.0,0.0
135752,764,0,0.0,0.0
135900,765,0,0.0,0.0
136032,766,0,0.0,0.0
136156,767,0,0.0,0.0
136428,768,0,0.0,0.0
136644,769,0,0.0,0.0
136696,770,0,0.0,0.0
136908,771,0,0.0,0.0
137116,772,0,0.0,0.0
137212,773,0,0.0,0.0
137368,774,0,0.0,0.0
137640,775,0,0.0,0.0
137656,776,0,0.0,0.0
137856,777,0,0.0,0.0
138012,778,0,0.0,0.0
138092,779,0,0.0,0.0
138376,780,0,0.0,0.0
138564,781,0,0.0,0.0
138740,782,0,0.0,0.0
138824,783,0,0.0,0.0
139020,784,0,0.0,0.0
139276,785,0,0.0,0.0
139448,786,0,0.0,0.0
139528,787,0,0.0,0.0
139776,788,0,0.0,0.0
139928,789,0,0.0,0.0
140112,790,0,0.0,0.0
140296,791,0,0.0,0.0
140348,792,0,0.0,0.0
140524,793,0,0.0,0.0
140868,794,0,0.0,0.0
141016,795,0,0.0,0.0
141244,796,0,0.0,0.0
141572,797,0,0.0,0.0
141652,798,0,0.0,0.0
141668,799,0,0.0,0.0
141744,800,0,0.0,0.0
142212,801,0,0.0,0.0
142440,802,0,0.0,0.0
142448,803,0,0.0,0.0
142464,804,0,0.0,0.0
142620,805,0,0.0,0.0
143116,806,0,0.0,0.0
143168,807,0,0.0,0.0
143268,808,0,0.0,0.0
143376,809,0,0.0,0.0
143528,810,0,0.0,0.0
143888,811,0,0.0,0.0
143964,812,0,0.0,0.0
144032,813,0,0.0,0.0
144064,814,0,0.0,0.0
144316,815,0,0.0,0.0
144616,816,0,0.0,0.0
144764,817,0,0.0,0.0
144844,818,0,0.0,0.0
145044,819,0,0.0,0.0
145436,820,0,0.0,0.0
145720,821,0,0.0,0.0
145816,822,0,0.0,0.0
146012,823,0,0.0,0.0
146164,824,0,0.0,0.0
146476,825,0,0.0,0.0
146540,826,0,0.0,0.0
146684,827,0,0.0,0.0
146948,828,0,0.0,0.0
147316,829,0,0.0,0.0
147392,830,0,0.0,0.0
147400,831,0,0.0,0.0
147412,832,0,0.0,0.0
147984,833,0,0.0,0.0
148048,834,0,0.0,0.0
148128,835,0,0.0,0.0
148132,836,0,0.0,0.0
148748,837,0,0.0,0.0
148752,838,0,0.0,0.0
148884,839,0,0.0,0.0
148896,840,0,0.0,0.0
149352,841,0,0.0,0.0
149400,842,0,0.0,0.0
149428,843,0,0.0,0.0
149644,844,0,0.0,0.0
150060,845,0,0.0,0.0
150072,846,0,0.0,0.0
150156,847,0,0.0,0.0
150220,848,0,0.0,0.0
150812,849,0,0.0,0.0
150844,850,0,0.0,0.0
150928,851,0,0.0,0.0
150996,852,0,0.0,0.0
151324,853,0,0.0,0.0
151612,854,0,0.0,0.0
151632,855,0,0.0,0.0
151752,856,0,0.0,0.0
152264,857,0,0.0,0.0
152412,858,0,0.0,0.0
152432,859,0,0.0,0.0
152500,860,0,0.0,0.0
152828,861,0,0.0,0.0
153140,862,0,0.0,0.0
153148,863,0,0.0,0.0
153156,864,0,0.0,0.0
153164,865,0,0.0,0.0
153800,866,0,0.0,0.0
153804,867,0,0.0,0.0
153884,868,0,0.0,0.0
153888,869,0,0.0,0.0
154500,870,0,0.0,0.0
154580,871,0,0.0,0.0
154600,872,0,0.0,0.0
154660,873,0,0.0,0.0
155236,874,0,0.0,0.0
155300,875,0,0.0,0.0
155312,876,0,0.0,0.0
155376,877,0,0.0,0.0
155964,878,0,0.0,0.0
155968,879,0,0.0,0.0
156044,880,0,0.0,0.0
156064,881,0,0.0,0.0
156704,882,0,0.0,0.0
156800,883,0,0.0,0.0
156820,884,0,0.0,0.0
157032,885,0,0.0,0.0
157272,886,0,0.0,0.0
157384,887,0,0.0,0.0
157612,888,0,0.0,0.0
157776,889,0,0.0,0.0
157984,890,0,0.0,0.0
158076,891,0,0.0,0.0
158332,892,0,0.0,0.0
158512,893,0,0.0,0.0
158552,894,0,0.0,0.0
158832,895,0,0.0,0.0
159088,896,0,0.0,0.0
159200,897,0,0.0,0.0
159236,898,0,0.0,0.0
159440,899,0,0.0,0.0
159512,900,0,0.0,0.0
159680,901,0,0.0,0.0
159952,902,0,0.0,0.0
160180,903,0,0.0,0.0
160292,904,0,0.0,0.0
160400,905,0,0.0,0.0
160672,906,0,0.0,0.0
160992,907,0,0.0,0.0
160996,908,0,0.0,0.0
161008,909,0,0.0,0.0
161388,910,0,0.0,0.0
161708,911,0,0.0,0.0
161712,912,0,0.0,0.0
161736,913,0,0.0,0.0
162128,914,0,0.0,0.0
162372,915,0,0.0,0.0
162428,916,0,0.0,0.0
162548,917,0,0.0,0.0
162596,918,0,0.0,0.0
163076,919,0,0.0,0.0
163120,920,0,0.0,0.0
163176,921,0,0.0,0.0
163660,922,0,0.0,0.0
163780,923,0,0.0,0.0
163840,924,0,0.0,0.0
164176,925,0,0.0,0.0
164420,926,0,0.0,0.0
164520,927,0,0.0,0.0
164952,928,0,0.0,0.0
165260,929,0,0.0,0.0
165344,930,0,0.0,0.0
