env_step,episode,ep_len,episodic_return,avg_return_100,q1_loss_ep_mean,q2_loss_ep_mean,actor_loss_ep_mean,alpha_ep_mean,updates_in_episode
25286,52,439,105.0,144.1346153846154,7.729882912510892,6.765633866428514,-19.988598769237893,,439
25686,53,400,15.0,141.69811320754718,7.21141812056303,6.857039188742638,-20.446686873435976,,400
25985,54,299,50.0,140.0,6.128858003927314,5.321778676382276,-20.72313436935578,,299
26589,55,604,180.0,140.72727272727272,8.577439396685323,7.686878145234474,-21.05558135809488,,604
27534,56,945,395.0,145.26785714285714,5.830774150828205,5.248709622009722,-21.41875119486814,,945
28019,57,485,155.0,145.43859649122808,4.317708418541348,3.8847181851101906,-21.78152304580531,,485
28422,58,403,110.0,144.82758620689654,6.7088216098011575,5.884599659194426,-22.047963490261335,,403
29046,59,624,215.0,146.01694915254237,7.929449811959878,6.611341307369562,-22.369724664932644,,624
29536,60,490,125.0,145.66666666666666,4.046362725082709,3.5629248672602127,-22.698178256287868,,490
30032,61,496,185.0,146.31147540983608,3.8886295061919,3.3445498825561617,-22.820289481070734,,496
30348,62,316,80.0,145.24193548387098,5.913192904825452,4.05003922102572,-23.158880143225947,,316
30940,63,592,155.0,145.3968253968254,3.5673712041933796,2.9793303144743315,-23.381083430470646,,592
31435,64,495,105.0,144.765625,2.829880487678027,2.600526294322929,-23.713181339610706,,495
31712,65,277,75.0,143.69230769230768,6.354350204287023,3.6007141285854987,-23.765564061244042,,277
32226,66,514,130.0,143.4848484848485,2.899646887403518,2.5655138747701387,-24.035758404416335,,514
32701,67,475,180.0,144.02985074626866,5.210873373433163,2.732405613974521,-24.081382297716644,,475
33130,68,429,140.0,143.97058823529412,2.826758141145284,2.644373510962044,-24.25027789936199,,429
33650,69,520,155.0,144.1304347826087,3.7050487576768947,2.73120252260795,-24.377046060562133,,520
34546,70,896,190.0,144.78571428571428,3.3106134019659033,2.9375008433125913,-24.5073485906635,,896
35011,71,465,110.0,144.29577464788733,2.7585668826615937,2.6366870731435794,-24.513848044282646,,465
35963,72,952,405.0,147.91666666666666,3.2571763273547676,2.813162553335438,-24.715186543825293,,952
36642,73,679,195.0,148.56164383561645,3.030738145420232,2.859601660750927,-24.819478348182823,,679
37251,74,609,155.0,148.64864864864865,3.176272058623961,3.0459338817103156,-25.021736035401794,,609
37764,75,513,120.0,148.26666666666668,2.9837630635116534,2.8223068164570755,-25.177199328387225,,513
38231,76,467,110.0,147.76315789473685,2.917817602065697,2.745787234964922,-25.1107894930135,,467
38756,77,525,210.0,148.57142857142858,2.9947440824054534,2.85980394692648,-25.130523071289062,,525
39429,78,673,320.0,150.76923076923077,3.041490361205182,2.95895367400253,-25.339262326086082,,673
40135,79,706,400.0,153.9240506329114,2.9560425754309376,2.799309105356422,-25.441897249086722,,706
40752,80,617,205.0,154.5625,3.9200456638969903,3.816567466266731,-25.515963045859067,,617
41103,81,351,110.0,154.01234567901236,4.628700757977629,4.670480334181391,-25.64426442225095,,351
41711,82,608,180.0,154.32926829268294,2.7441953079480874,2.6233724365501025,-25.676894981610147,,608
42214,83,503,155.0,154.33734939759037,3.695641542168308,3.7668010774948013,-25.852255095070447,,503
42566,84,352,110.0,153.8095238095238,2.7376690491695297,2.7676451268859883,-26.117944527756084,,352
43055,85,489,110.0,153.2941176470588,2.725937092352986,2.61847031311511,-26.366845312294053,,489
43422,86,367,110.0,152.7906976744186,2.6128917325095196,2.549571118010487,-26.679029350384706,,367
43774,87,352,110.0,152.29885057471265,2.6404431118545206,2.543025477874008,-26.944734611294486,,352
44283,88,509,155.0,152.32954545454547,2.7141398516994095,2.5236874675938097,-27.179376219953674,,509
44789,89,506,200.0,152.86516853932585,3.4144922419499033,3.6667703510273117,-27.615160855379973,,506
45321,90,532,155.0,152.88888888888889,3.4723045529055416,3.7261052036419846,-27.990794629978954,,532
46081,91,760,370.0,155.27472527472528,2.7335172912007883,2.679077193297838,-28.562804219597265,,760
46681,92,600,120.0,154.8913043478261,3.5146178872386615,3.738851089278857,-29.229742081960044,,600
47460,93,779,270.0,156.1290322580645,3.2584148746399886,3.4090496750024837,-29.53042208827047,,779
47841,94,381,110.0,155.63829787234042,3.0406016507173774,2.686966562364984,-29.81856103331398,,381
48469,95,628,205.0,156.1578947368421,2.7602423122923847,2.6012968786393,-30.213812162921688,,628
49331,96,862,355.0,158.22916666666666,3.319270071809087,4.018806791360859,-30.607562529791814,,862
50258,97,927,220.0,158.8659793814433,3.1118283318727404,3.4032152822359736,-31.017232899012562,,927
50857,98,599,170.0,158.9795918367347,3.7542790567536586,5.722221004644499,-31.41905366837083,,599
51352,99,495,135.0,158.73737373737373,2.9358869579103257,2.790390894990979,-31.576078045006955,,495
51846,100,494,135.0,158.5,3.198879049374507,7.249514523546705,-31.775945910558043,,494
52294,101,448,135.0,158.2,2.7290671431858624,2.661906311421522,-32.13535508939198,,448
53232,102,938,300.0,160.35,2.873004089667599,2.7822392504733764,-32.612135935948096,,938
53574,103,342,110.0,160.4,2.710770907806374,2.706379555122197,-32.23455628177576,,342
53980,104,406,90.0,159.35,2.5817773157152635,2.5476796491979967,-32.87492397853306,,406
54573,105,593,150.0,159.8,2.7084796316105035,2.6169615791981777,-32.8356558846382,,593
55464,106,891,290.0,161.85,2.803343718166972,2.738149526812278,-32.890297269981716,,891
56064,107,600,125.0,161.3,2.5774682439366976,2.6292884021997454,-32.798211879730225,,600
56664,108,600,225.0,162.2,2.7430534702539444,3.4544852873682976,-32.86037093480428,,600
57251,109,587,115.0,161.55,2.5229232215800113,2.4214818983305455,-32.98680025389897,,587
57656,110,405,145.0,161.75,2.584542902163517,2.4556684664738033,-33.477155445240165,,405
57980,111,324,110.0,162.7,2.4765579722545765,3.9202498215952035,-33.633506927961186,,324
58851,112,871,310.0,161.95,2.594835601567401,3.0247240871977996,-33.53829998537539,,871
59511,113,660,230.0,163.05,2.65849758449829,4.051977840517506,-33.89625468398585,,660
60033,114,522,210.0,162.85,2.6798491241603064,2.666761648837634,-34.011186270878234,,522
60512,115,479,135.0,162.6,2.436069660495368,2.4025102344833487,-34.09736116843333,,479
60984,116,472,110.0,163.35,2.5929462664713294,4.211882368992951,-34.05287782620575,,472
61374,117,390,110.0,162.55,2.6492476605452024,2.5954442594295895,-34.51137261512952,,390
62141,118,767,260.0,164.35,2.5391597050731467,2.524264430284811,-34.656817457355764,,767
62804,119,663,330.0,166.1,2.567449471439891,3.136881014160801,-34.93316349184891,,663
63288,120,484,140.0,166.7,2.484268209412078,2.3961319838427313,-35.078568214227346,,484
63733,121,445,80.0,166.4,2.658390917536918,3.432971906126215,-35.381996583402824,,445
64233,122,500,105.0,166.7,2.51550273835659,3.723258434653282,-35.5365613822937,,500
64837,123,604,240.0,168.45,2.4754875272709804,2.4351297516301766,-35.61805845727984,,604
65394,124,557,235.0,167.95,2.6265965259267783,3.0594191672129947,-35.62266692567343,,557
65838,125,444,160.0,167.75,2.5350316538735553,2.5359705822156355,-35.54815321140461,,444
66472,126,634,170.0,167.35,2.4809501297090333,2.4376814073004556,-35.87421484625302,,634
66918,127,446,135.0,168.15,2.621909553694618,2.543432321249102,-35.81898635385282,,446
67365,128,447,110.0,168.15,2.549726884103728,2.4854910567036144,-35.926620449262444,,447
67867,129,502,180.0,169.4,2.4747858946304397,2.314277317063267,-35.75206940487561,,502
68299,130,432,180.0,169.55,2.443954514546527,2.4141316295222,-36.28593755209887,,432
68709,131,410,105.0,168.5,2.309589585443822,2.595795141632964,-36.24609376395621,,410
69219,132,510,155.0,169.0,2.5098815071816536,2.7872133149820217,-36.37800838246065,,510
69789,133,570,240.0,170.5,2.3744768189756496,2.3577895533620263,-36.478047314024806,,570
70463,134,674,240.0,169.85,2.586248609096431,2.54250709230539,-36.64340200622287,,674
70914,135,451,180.0,170.9,2.619041443531899,2.5895525666403927,-36.794612152877775,,451
71281,136,367,120.0,170.0,2.5891350241383027,2.68089515506734,-37.08120567987011,,367
71696,137,415,165.0,168.45,2.6532373946833325,2.706537974168019,-37.25748330541404,,415
72317,138,621,320.0,169.85,2.6101000696756604,2.6064068696157174,-37.128459313065534,,621
72823,139,506,170.0,170.75,2.5634709128984823,2.5535398402468488,-37.12601827538532,,506
73457,140,634,250.0,171.9,2.612469513051517,2.4922538202267717,-37.3131078425266,,634
73906,141,449,180.0,172.35,2.863738684452456,2.79884445003518,-37.603632827113096,,449
74331,142,425,155.0,172.1,2.4541446452982285,2.402061256941627,-37.58787047891056,,425
74793,143,462,155.0,172.45,2.7886921496360335,2.6934457778672636,-37.93517392641538,,462
75285,144,492,140.0,172.85,2.647255717133119,2.5856174661861204,-38.07715924968564,,492
75678,145,393,105.0,172.35,2.7053705520605615,2.781917641484404,-38.13920977158097,,393
76471,146,793,410.0,174.25,2.7049303249483,2.638921953765922,-38.29697381172325,,793
76870,147,399,110.0,174.3,2.923021479806207,2.8626472958944795,-38.199327827396246,,399
77318,148,448,110.0,174.05,2.678195810211556,2.6585944163213884,-38.36742281062262,,448
77745,149,427,120.0,173.35,2.6200066779759785,2.5794683384951163,-38.61190164284628,,427
78170,150,425,210.0,174.3,2.751253892954658,2.7704039475497075,-38.633954355576456,,425
78656,151,486,120.0,174.45,2.659794303860684,2.551154894102748,-38.68624404232198,,486
79094,152,438,210.0,175.5,2.840520668247519,2.7827643493539123,-38.876963428166356,,438
79780,153,686,290.0,178.25,2.716088945507656,2.742080373770989,-39.08049041814776,,686
80119,154,339,110.0,178.85,2.8751246132681856,2.7171297101496243,-39.46059668661922,,339
80525,155,406,105.0,178.1,2.749019153452859,2.70878785452232,-39.379597217578606,,406
80922,156,397,110.0,175.25,2.8603856311336875,2.803432976719114,-39.38081980111917,,397
81308,157,386,105.0,174.75,2.6007633695639476,2.5062880702895822,-39.3131568295968,,386
81804,158,496,210.0,175.75,2.925865615087171,2.9273279622918174,-39.66071614911479,,496
82178,159,374,110.0,174.7,2.755820537474066,2.7169519030155347,-39.58125135860341,,374
82629,160,451,210.0,175.55,2.6157039968243194,2.6396435820342696,-39.39879968478252,,451
83086,161,457,210.0,175.8,2.9342401152888327,2.880110114878064,-39.72456396173857,,457
83539,162,453,155.0,176.55,2.899018549892813,2.8247874072582255,-39.643584211404225,,453
83926,163,387,110.0,176.1,2.900377694488496,2.937177099152745,-39.83155166763976,,387
84359,164,433,180.0,176.85,2.741121290875362,2.7674315820940647,-39.64981340315821,,433
85093,165,734,260.0,178.7,2.977299747171454,2.9353089994403256,-39.87870631101021,,734
86519,166,1426,850.0,185.9,3.9017811077339952,3.8908194129212874,-39.97765320246885,,1426
86959,167,440,180.0,185.9,3.0143900497393177,3.0757550426504827,-39.73379917144776,,440
87411,168,452,135.0,185.85,2.915992813432111,2.8583077783078217,-39.590190423273405,,452
87899,169,488,210.0,186.4,2.915306199280942,2.934281862905768,-39.88639057659712,,488
88511,170,612,260.0,187.1,2.968162357125407,2.9357599980301328,-39.75306609409307,,612
89175,171,664,160.0,187.6,2.8944908279970467,2.8414982999843286,-39.87159712343331,,664
89656,172,481,210.0,185.65,3.280498030899468,3.3352178424410908,-39.7672061920166,,481
90103,173,447,110.0,184.8,2.8656740839316006,2.869027546854894,-39.72091658590091,,447
90535,174,432,120.0,184.45,2.801846461577548,2.849940357108911,-40.050606007929204,,432
90933,175,398,110.0,184.35,2.962728197999935,2.927614501373253,-40.16907210805308,,398
91660,176,727,485.0,188.1,2.96568013860894,2.922778015861485,-39.92299691715792,,727
92038,177,378,105.0,187.05,3.026966993140165,2.9655468829725153,-40.035773312603986,,378
92449,178,411,180.0,185.65,3.253215514250335,3.280439945032997,-40.169318985764995,,411
92849,179,400,110.0,182.75,2.8686712142825126,2.830996306091547,-40.02673727035523,,400
93245,180,396,105.0,181.75,3.054507414198885,3.070469130470295,-39.879924990914084,,396
93619,181,374,105.0,181.7,4.540125489553666,4.565706668053081,-40.17648291970319,,374
94228,182,609,280.0,182.7,3.523689758601447,3.573439934179309,-40.23214682843689,,609
94706,183,478,180.0,182.95,3.082090845417278,3.0296349903280264,-40.47392473260728,,478
95219,184,513,210.0,183.95,4.589213804659555,4.651962220552605,-40.24353641933865,,513
95742,185,523,210.0,184.95,4.019147732973555,4.063123456948574,-40.50343142595163,,523
96357,186,615,180.0,185.65,4.124995718835815,3.998482521859611,-40.51465967690073,,615
96833,187,476,120.0,185.75,4.363793055800831,4.363842056453729,-40.49897465585661,,476
97345,188,512,225.0,186.45,3.0590163924498484,3.0961406986461952,-40.55788332223892,,512
97815,189,470,105.0,185.5,3.294198988346343,3.327006139146521,-40.446669006347655,,470
98281,190,466,180.0,185.75,2.876367142400005,2.8627515482544386,-40.70202310504831,,466
98718,191,437,210.0,184.15,3.2716382889234774,3.2900199742830045,-40.43251984725009,,437
99201,192,483,150.0,184.45,6.556010234429969,6.613501565426773,-40.35626352203559,,483
99672,193,471,135.0,183.1,4.172668165968229,4.058874271477864,-40.2669012146644,,471
100076,194,404,155.0,183.55,3.1131632699824796,3.0286811621177314,-40.375645694166124,,404
100520,195,444,135.0,182.85,3.041456168970546,2.9862234074253218,-40.23441088307011,,444
101114,196,594,315.0,182.45,5.3608369773084465,5.203878694913203,-40.477036318795044,,594
102019,197,905,500.0,185.25,3.769713196899351,3.7401048792001292,-40.4059564010873,,905
102846,198,827,410.0,187.65,5.020783412052902,5.291350373694225,-40.18339714317829,,827
103320,199,474,180.0,188.1,3.2979399345595124,3.2734043744042958,-40.34650144697745,,474
103871,200,551,260.0,189.35,4.3197727372122765,4.2488960435515954,-40.18652846376173,,551
104376,201,505,115.0,189.15,3.7952350907986707,4.015358403885719,-40.25554122547112,,505
104840,202,464,240.0,188.55,4.929782074844015,5.040595728133259,-40.234725693176536,,464
105355,203,515,210.0,189.55,3.058085908704591,3.034214936298074,-40.31632496361593,,515
105936,204,581,115.0,189.8,5.110544325767819,5.222766523311963,-40.29621935793537,,581
106476,205,540,210.0,190.4,3.9494273671397457,4.143533275966291,-40.65592311576561,,540
107036,206,560,260.0,190.1,4.359575750998088,4.3040401301213675,-40.6338723046439,,560
108048,207,1012,355.0,192.4,3.283557641765346,3.24230124256592,-40.63456022880765,,1012
108654,208,606,245.0,192.6,3.2430719038834273,3.098552620450262,-40.472400167987686,,606
109418,209,764,175.0,193.2,3.7996277760772803,3.849069244886568,-40.484997784280026,,764
109829,210,411,120.0,192.95,4.468857051972345,4.493161815071338,-40.799851883936974,,411
110510,211,681,160.0,193.45,3.756507077318631,4.008884531110744,-40.454355858846206,,681
110906,212,396,105.0,191.4,2.9726240729743783,2.8647841919552195,-40.516754641677394,,396
111404,213,498,210.0,191.2,3.178464935007823,2.9933404364739076,-40.98080180447743,,498
112092,214,688,265.0,191.75,3.418374048069466,3.6608835760244105,-40.75342882233997,,688
112829,215,737,255.0,192.95,3.2740069543652166,3.3886654546820485,-40.60654243458886,,737
113720,216,891,410.0,195.95,3.5581024910598225,3.475636076980702,-40.63472736028977,,891
114245,217,525,255.0,197.4,4.730069073154813,4.6356422837575275,-40.760299748011995,,525
114793,218,548,225.0,197.05,5.302566863977126,5.102416995015457,-40.69524610477642,,548
115233,219,440,155.0,195.3,3.991774949431419,3.830965263193304,-40.49914584159851,,440
115885,220,652,295.0,196.85,4.491520341828557,4.607543775091873,-40.667285620800556,,652
116520,221,635,240.0,198.45,3.637880735322246,3.722098744760348,-40.662493728277255,,635
117067,222,547,260.0,200.0,6.501935809905176,6.600217021361566,-40.50469719993131,,547
117614,223,547,260.0,200.2,4.931893737486119,5.058077364669639,-40.47852220831667,,547
118290,224,676,285.0,200.7,5.0591557553181286,4.836345350689436,-40.42271791830571,,676
118973,225,683,255.0,201.65,6.475863018985374,6.619080568651504,-40.4251418804878,,683
119803,226,830,300.0,202.95,4.698032901804131,4.644790079363857,-40.25312949720635,,830
120205,227,402,110.0,202.7,5.631576394856865,5.484706261264744,-40.15144608625725,,402
120593,228,388,105.0,202.65,4.7943462684904175,4.490104332105401,-40.019984864697015,,388
120987,229,394,105.0,201.9,5.723997201259971,5.20787787997178,-40.04384007429714,,394
121595,230,608,160.0,201.7,9.973427853105884,9.776126874120612,-39.90394934855009,,608
122093,231,498,190.0,202.55,4.820764611763169,4.915911798256947,-39.33459319072555,,498
122481,232,388,105.0,202.05,11.456874295301045,11.211721316133577,-39.694172308617034,,388
123061,233,580,215.0,201.8,6.617793384708207,6.087801935754974,-39.864902055674584,,580
123379,234,318,110.0,200.5,6.263997227140942,5.797606884683453,-39.625100351729486,,318
124058,235,679,280.0,201.5,5.198818696440583,5.380131536801188,-39.33900441266651,,679
124444,236,386,105.0,201.35,7.57790077720899,7.609068589352574,-39.920006924960276,,386
125103,237,659,300.0,202.7,5.260309250293263,5.39172358994057,-39.462790875586826,,659
125473,238,370,110.0,200.6,4.862661702890654,4.473960593262234,-39.14816028491871,,370
126059,239,586,245.0,201.35,5.424025942847997,5.632782861437814,-38.96040012893416,,586
126447,240,388,105.0,199.9,5.827236018844487,5.22653529723895,-39.34437675574391,,388
126978,241,531,240.0,200.5,10.240727376690916,10.024057740096543,-39.50145820933771,,531
127366,242,388,105.0,200.0,7.08086808747852,6.8112873192300505,-39.34357040936185,,388
128031,243,665,255.0,201.0,7.446844008004755,7.765801879337856,-39.3143317115038,,665
128520,244,489,180.0,201.4,13.279026110845109,11.55525945325083,-39.56679514239415,,489
129362,245,842,320.0,203.55,9.786524464285572,9.390821604151057,-39.74814185280698,,842
129999,246,637,255.0,202.0,12.330644956563294,13.276227686618524,-39.358971396645344,,637
130401,247,402,135.0,202.25,8.761783729145183,8.763883007403036,-38.7871476738014,,402
131800,248,1399,880.0,209.95,7.987948135446872,8.408351716567484,-39.22732583482918,,1399
132337,249,537,210.0,210.85,5.821102248778779,6.499286355697021,-39.136423917234055,,537
132998,250,661,345.0,212.2,10.588519726236,10.655151272144693,-39.24379451191912,,661
133491,251,493,180.0,212.8,4.7580215403806365,5.125249836435183,-39.11456165352409,,493
133999,252,508,215.0,212.85,9.585776975187729,8.79312220250997,-39.03726766616341,,508
134473,253,474,180.0,211.75,4.636615933496741,4.799291666549973,-39.028628236633814,,474
135287,254,814,420.0,214.85,8.959889546659127,8.811939015288903,-38.96682829470248,,814
136085,255,798,325.0,217.05,9.886775392562823,10.806827654291812,-39.06185049042666,,798
136584,256,499,155.0,217.5,5.591840603666936,5.7817255148667845,-38.68430199556217,,499
137096,257,512,185.0,218.3,8.347795979352668,7.293292538030073,-38.86397120729089,,512
137734,258,638,275.0,218.95,7.336756140834486,8.45073111602879,-39.45591712521161,,638
138380,259,646,300.0,220.85,10.823495646194777,11.549653197220605,-38.53352810650049,,646
138971,260,591,245.0,221.2,5.621650169343512,5.347865317275278,-38.681711464767325,,591
139518,261,547,215.0,221.25,7.120415650294511,7.240552931860552,-38.5128137633831,,547
139880,262,362,110.0,220.8,5.772805028198833,5.9922596878109715,-38.888888580364416,,362
140406,263,526,215.0,221.85,9.247616091608547,9.896764923977761,-38.64812017303003,,526
141177,264,771,425.0,224.3,8.395132828624641,7.753381647643103,-38.87977854163421,,771
141739,265,562,255.0,224.25,4.90633728177522,4.4833666448915555,-38.50168719240779,,562
142300,266,561,225.0,218.0,6.0347652197309145,6.381633481877373,-38.895494603855724,,561
142839,267,539,240.0,218.6,11.794885346752372,10.662284711738685,-38.96480304810023,,539
143476,268,637,315.0,220.4,6.445114015410048,6.270629261314776,-39.1297979250059,,637
144052,269,576,260.0,220.9,6.524807087663147,6.221696613563432,-38.66807870070139,,576
144749,270,697,245.0,220.75,8.554046893821043,8.623538874998324,-39.26148448818212,,697
145316,271,567,285.0,222.0,17.21135247184696,16.594654676039593,-39.141185074256214,,567
145949,272,633,285.0,222.75,11.503921747113479,11.416547632518727,-38.84832063105434,,633
146540,273,591,245.0,224.1,4.881403199912328,4.492552961189735,-38.903183335176784,,591
146961,274,421,120.0,224.1,6.956679235020046,6.9205138015067496,-38.987060225208126,,421
147640,275,679,355.0,226.55,5.018165623843231,4.942109143962214,-38.838830211903456,,679
148303,276,663,300.0,224.7,9.251206054227204,8.733769315220473,-39.12889730013334,,663
149008,277,705,405.0,227.7,8.61389085409489,8.727342541505259,-39.27372282582817,,705
149648,278,640,255.0,228.45,4.849868769571185,5.254823159798979,-39.141971623897554,,640
150220,279,572,270.0,230.05,11.3603322508035,11.894506843773636,-39.13570042923614,,572
150601,280,381,110.0,230.1,5.249263160810695,5.167114993092895,-38.83962111585722,,381
151192,281,591,300.0,232.05,4.377220597767386,4.457591051781036,-39.13807545256897,,591
151683,282,491,210.0,231.35,5.606684028495353,5.435386358599071,-39.36734094250712,,491
152056,283,373,110.0,230.65,13.054753085563394,13.370757882460833,-39.24546589992001,,373
152993,284,937,430.0,232.85,6.216690181159159,6.2951156716463785,-39.1804998920974,,937
153575,285,582,265.0,233.4,7.698093145778499,7.456446703971457,-39.6015416830266,,582
154113,286,538,260.0,234.2,9.395733473580123,8.653887632389495,-39.68869998463911,,538
154682,287,569,210.0,235.1,5.350398389861538,5.2662122318740465,-39.85240525981454,,569
155235,288,553,270.0,235.55,9.76490071647637,9.881361031834084,-39.990563108088956,,553
155879,289,644,375.0,238.25,5.519105959382856,5.372239486216018,-39.741589954921174,,644
156431,290,552,285.0,239.3,5.800426582927289,5.820427260105161,-39.962458403214164,,552
156942,291,511,215.0,239.35,11.624784760279198,12.960797493355148,-40.00161650222808,,511
157541,292,599,290.0,240.75,5.849005804834063,5.695164716900489,-40.13060235101512,,599
158085,293,544,260.0,242.0,4.803837738273775,4.531975855064743,-40.48688677829855,,544
158655,294,570,260.0,243.05,7.299809115497689,7.308188501575537,-40.58224107508074,,570
159179,295,524,210.0,243.8,6.7860713837710955,6.432180287273786,-40.584517038505496,,524
159570,296,391,150.0,242.15,9.129732513671641,8.460318347987007,-39.903681762383115,,391
160187,297,617,285.0,240.0,6.314784307920372,6.408369287679416,-40.46954378471189,,617
160808,298,621,245.0,238.35,5.689770936773979,5.633531760670329,-40.27006950931273,,621
161415,299,607,275.0,239.3,6.504824415070221,6.178265998057125,-40.400048716260734,,607
162061,300,646,320.0,239.9,6.6144929956356435,6.294301119751236,-40.135278128987125,,646
162618,301,557,285.0,241.6,10.786843237799845,11.101907083333288,-40.363737315207025,,557
163195,302,577,260.0,241.8,4.72924120752609,4.639547135015914,-40.19945493066745,,577
163828,303,633,270.0,242.4,7.014143047645382,7.119318749761506,-40.542653745196255,,633
164492,304,664,345.0,244.7,5.100670746112445,4.746606221938708,-40.24694020489612,,664
165154,305,662,340.0,246.0,4.6326778046674235,4.854040354040094,-40.21302803477492,,662
165822,306,668,345.0,246.85,4.454807657592311,4.718166084882028,-40.34867261840912,,668
166358,307,536,285.0,246.15,5.5743041016272645,5.677005164658845,-40.387158194584636,,536
166866,308,508,210.0,245.8,4.337006149094875,5.051067775628698,-40.89870340617623,,508
167443,309,577,290.0,246.95,3.9232279929999048,3.8585795349016965,-40.320509938681354,,577
168096,310,653,315.0,248.9,5.909370028771813,5.708563239523317,-40.46330485847788,,653
168651,311,555,260.0,249.9,4.530865627903122,4.556141237740044,-40.35817650116242,,555
169428,312,777,415.0,253.0,4.043752472066204,4.160337418739707,-40.45012624782331,,777
170040,313,612,275.0,253.65,6.558357854197228,6.793147931301516,-40.75456952737048,,612
170586,314,546,215.0,253.15,3.891845012104118,3.8113674383897047,-40.64778537540646,,546
171145,315,559,265.0,253.25,3.8904709777593185,3.89425313387446,-40.518982093961164,,559
171702,316,557,260.0,251.75,7.377147137369673,7.136079129025581,-41.22491976260283,,557
172232,317,530,240.0,251.6,7.410287682965117,7.64292260723294,-41.23252629693949,,530
172810,318,578,285.0,252.2,3.8024238091232867,3.862478094736185,-41.16232978596407,,578
173395,319,585,285.0,253.5,5.759192287616241,5.725003641181522,-41.3852297660632,,585
173960,320,565,260.0,253.15,13.271788678443537,13.996432580779084,-41.42736550052609,,565
174523,321,563,285.0,253.6,4.3513300768223795,4.308949781565217,-41.69526731311534,,563
175080,322,557,285.0,253.85,9.381821851220979,9.276894013479325,-41.6878603895862,,557
175902,323,822,565.0,256.9,5.5456712376462285,5.59334975299754,-41.911471357600824,,822
176500,324,598,290.0,256.95,4.202136865826355,4.350289576827084,-41.61990801387009,,598
177410,325,910,465.0,259.05,10.389384557192143,10.439096445631195,-41.820972474066764,,910
178287,326,877,470.0,260.75,11.657079619447888,11.538423108402108,-42.24165329884232,,877
178855,327,568,285.0,262.5,5.406268759932317,5.508149954214902,-42.070294041029165,,568
179274,328,419,155.0,263.0,3.651376654822957,3.543698356088989,-41.700172879530875,,419
179846,329,572,315.0,265.1,7.489157151092183,7.6252484326804435,-42.08582242218765,,572
180373,330,527,225.0,265.75,14.254958255354323,14.4272774109578,-42.72842370310137,,527
181086,331,713,270.0,266.55,6.003408004491894,5.9201763285660975,-42.40327954125103,,713
