env_step,episode,episodic_return,avg_return_100,epsilon,td_loss
18634,93,3.0,4.0212765957446805,0.9832294,None
18793,94,4.0,4.021052631578947,0.9830863,None
18888,95,0.0,3.9791666666666665,0.9830008,None
19197,96,10.0,4.041237113402062,0.9827227,None
19357,97,3.0,4.030612244897959,0.9825787,None
19579,98,6.0,4.05050505050505,0.9823789,None
19993,99,7.0,4.08,0.9820063,None
20692,100,12.0,4.2,0.9813772,None
20859,101,1.0,4.17,0.9812269,None
21024,102,4.0,4.19,0.9810784,None
21370,103,9.0,4.27,0.9807669999999999,None
21519,104,1.0,4.24,0.9806329,None
21791,105,8.0,4.28,0.9803881,None
22010,106,2.0,4.27,0.980191,None
22177,107,3.0,4.26,0.9800407,None
22331,108,2.0,4.22,0.9799021,None
22720,109,12.0,4.25,0.979552,None
22888,110,6.0,4.29,0.9794008,None
23039,111,4.0,4.27,0.9792649,None
23223,112,3.0,4.25,0.9790993,None
23361,113,2.0,4.24,0.9789751,None
23742,114,7.0,4.29,0.9786322,None
24111,115,8.0,4.33,0.9783001,None
24404,116,7.0,4.38,0.9780364,None
24607,117,5.0,4.39,0.9778537,None
24808,118,6.0,4.36,0.9776728,None
24957,119,2.0,4.36,0.9775387,None
25093,120,2.0,4.33,0.9774163,None
25295,121,5.0,4.32,0.9772345,None
25441,122,2.0,4.29,0.9771031,None
25752,123,6.0,4.32,0.9768232,None
26022,124,3.0,4.32,0.9765802,None
26171,125,4.0,4.33,0.9764461,None
26356,126,5.0,4.33,0.9762796,None
26727,127,6.0,4.36,0.9759457,None
26889,128,5.0,4.4,0.9757999,None
27087,129,3.0,4.39,0.9756217,None
27250,130,4.0,4.41,0.975475,None
27335,131,2.0,4.38,0.9753985,None
27579,132,2.0,4.4,0.9751789,None
27980,133,6.0,4.4,0.974818,None
28172,134,6.0,4.42,0.9746452,None
28335,135,3.0,4.43,0.9744985,None
28513,136,3.0,4.44,0.9743383,None
28756,137,6.0,4.45,0.9741196,None
28924,138,1.0,4.43,0.9739684,None
29080,139,2.0,4.41,0.973828,None
29289,140,6.0,4.47,0.9736399,None
29399,141,0.0,4.38,0.9735409,None
29582,142,3.0,4.4,0.9733762,None
29742,143,4.0,4.41,0.9732322,None
29950,144,4.0,4.37,0.973045,None
30069,145,1.0,4.29,0.9729379,None
30288,146,6.0,4.34,0.9727408,None
30436,147,2.0,4.34,0.9726076,None
30630,148,5.0,4.35,0.972433,None
30796,149,2.0,4.34,0.9722836,None
30970,150,3.0,4.36,0.972127,None
31184,151,5.0,4.36,0.9719344,None
31323,152,4.0,4.35,0.9718093,None
31597,153,5.0,4.32,0.9715627,None
31743,154,4.0,4.35,0.9714313,None
31853,155,0.0,4.25,0.9713323,None
32068,156,6.0,4.22,0.9711388,None
32358,157,1.0,4.15,0.9708778,None
32708,158,8.0,4.19,0.9705628,None
32878,159,4.0,4.19,0.9704098,None
33035,160,4.0,4.21,0.9702685,None
33243,161,6.0,4.21,0.9700813,None
33471,162,2.0,4.15,0.9698761,None
33616,163,2.0,4.17,0.9697456,None
33791,164,5.0,4.2,0.9695881,None
33935,165,1.0,4.19,0.9694585,None
34076,166,0.0,4.12,0.9693316,None
34249,167,4.0,4.09,0.9691759,None
34440,168,5.0,4.11,0.969004,None
34628,169,5.0,4.11,0.9688348,None
34880,170,5.0,4.13,0.968608,None
35184,171,8.0,4.11,0.9683344,None
35350,172,3.0,4.09,0.968185,None
35515,173,4.0,4.07,0.9680365,None
35721,174,5.0,4.08,0.9678511,None
35867,175,1.0,4.04,0.9677197,None
36058,176,4.0,4.01,0.9675478,None
36218,177,5.0,4.03,0.9674038,None
36398,178,6.0,4.06,0.9672418,None
36551,179,3.0,4.06,0.9671041,None
37074,180,8.0,4.13,0.9666334,None
37217,181,0.0,4.1,0.9665047,None
37403,182,6.0,4.1,0.9663373,None
37578,183,4.0,4.1,0.9661798,None
37708,184,3.0,4.11,0.9660628,None
37893,185,1.0,4.1,0.9658963,None
38031,186,0.0,4.08,0.9657721,None
38192,187,5.0,4.11,0.9656272,None
38348,188,5.0,4.14,0.9654868,None
38525,189,5.0,4.14,0.9653275,None
38674,190,3.0,4.09,0.9651934,None
38913,191,6.0,4.11,0.9649783,None
39179,192,1.0,4.11,0.9647389,None
39289,193,0.0,4.08,0.9646399,None
39497,194,4.0,4.08,0.9644527,None
39790,195,10.0,4.18,0.964189,None
39934,196,5.0,4.13,0.9640594,None
40065,197,0.0,4.1,0.9639415,None
40277,198,4.0,4.08,0.9637507,None
40472,199,5.0,4.06,0.9635752,None
40635,200,1.0,3.95,0.9634285,None
40791,201,4.0,3.98,0.9632881,None
40938,202,0.0,3.94,0.9631558,None
41073,203,2.0,3.87,0.9630343,None
41259,204,7.0,3.93,0.9628669,None
41451,205,7.0,3.92,0.9626941,None
41703,206,5.0,3.95,0.9624673,None
41831,207,1.0,3.93,0.9623521,None
42136,208,6.0,3.97,0.9620776,None
42281,209,4.0,3.89,0.9619470999999999,None
42466,210,5.0,3.88,0.9617806,None
42619,211,3.0,3.87,0.9616429,None
42770,212,2.0,3.86,0.961507,None
42910,213,2.0,3.86,0.961381,None
43066,214,4.0,3.83,0.9612406,None
43358,215,6.0,3.81,0.9609778,None
43564,216,4.0,3.78,0.9607924,None
43744,217,6.0,3.79,0.9606304,None
44271,218,12.0,3.85,0.9601561,None
44414,219,2.0,3.85,0.9600274,None
44588,220,5.0,3.88,0.9598708,None
44791,221,7.0,3.9,0.9596881,None
44988,222,3.0,3.91,0.9595108,None
45128,223,2.0,3.87,0.9593848,None
45342,224,3.0,3.87,0.9591922,None
45572,225,2.0,3.85,0.9589852,None
45866,226,6.0,3.86,0.9587206,None
46285,227,9.0,3.89,0.9583435,None
46433,228,2.0,3.86,0.9582103,None
46512,229,0.0,3.83,0.9581392,None
46669,230,6.0,3.85,0.9579979,None
46818,231,3.0,3.86,0.9578638,None
47036,232,5.0,3.89,0.9576676,None
47195,233,3.0,3.86,0.9575245,None
47372,234,5.0,3.85,0.9573652,None
47574,235,5.0,3.87,0.9571834,None
47748,236,3.0,3.87,0.9570268,None
48049,237,6.0,3.87,0.9567559,None
48235,238,5.0,3.91,0.9565885,None
48369,239,1.0,3.9,0.9564679,None
48578,240,4.0,3.88,0.9562798,None
48765,241,7.0,3.95,0.9561115,None
48926,242,5.0,3.97,0.9559666,None
49074,243,3.0,3.96,0.9558333999999999,None
49285,244,6.0,3.98,0.9556435,None
49435,245,5.0,4.02,0.9555085,None
49592,246,3.0,3.99,0.9553672,None
49800,247,8.0,4.05,0.95518,None
50091,248,9.0,4.09,0.9549181,None
50277,249,5.0,4.12,0.9547507,None
50521,250,7.0,4.16,0.9545311,None
50676,251,4.0,4.15,0.9543916,0.015798140317201614
50830,252,5.0,4.16,0.954253,None
51136,253,7.0,4.18,0.9539776,0.015170378610491753
51267,254,1.0,4.15,0.9538597,None
51476,255,5.0,4.2,0.9536716,0.015182549133896828
51631,256,6.0,4.2,0.9535321,None
52206,257,18.0,4.37,0.9530146,None
52566,258,10.0,4.39,0.9526905999999999,None
52730,259,2.0,4.37,0.952543,None
52955,260,5.0,4.38,0.9523405,None
53236,261,6.0,4.38,0.9520876,0.016545938327908516
53438,262,8.0,4.44,0.9519058,None
53594,263,1.0,4.43,0.9517654,None
53761,264,2.0,4.4,0.9516151,None
53862,265,1.0,4.4,0.9515242,None
54022,266,4.0,4.44,0.9513802,None
54435,267,6.0,4.46,0.9510085,None
55047,268,14.0,4.55,0.9504577,None
55204,269,4.0,4.54,0.9503164,0.029746809974312782
55352,270,1.0,4.5,0.9501832,0.031452957540750504
55546,271,3.0,4.45,0.9500086,None
55693,272,2.0,4.44,0.9498763,None
55893,273,6.0,4.46,0.9496963,None
56043,274,2.0,4.43,0.9495613,None
56214,275,3.0,4.45,0.9494074,None
56496,276,4.0,4.45,0.9491536,0.029805732890963554
56708,277,6.0,4.46,0.9489628,0.00041805958608165383
56926,278,2.0,4.42,0.9487666,None
57109,279,3.0,4.42,0.9486019,None
57252,280,3.0,4.37,0.9484732,0.0002920098777394742
57456,281,8.0,4.45,0.9482896,0.0005585222970694304
57736,282,4.0,4.43,0.9480376,0.01601012609899044
57866,283,5.0,4.44,0.9479206,None
58079,284,4.0,4.45,0.9477289,None
58231,285,4.0,4.48,0.9475921,None
58642,286,12.0,4.6,0.9472222,None
58846,287,3.0,4.58,0.9470386,None
59024,288,6.0,4.59,0.9468784,0.0023015053011476994
59161,289,2.0,4.56,0.9467551,None
59307,290,3.0,4.56,0.9466237,None
59501,291,6.0,4.56,0.9464491,None
59670,292,3.0,4.58,0.9462969999999999,None
59817,293,1.0,4.59,0.9461647,None
60011,294,3.0,4.58,0.9459901,None
60156,295,1.0,4.49,0.9458596,7.331658707698807e-05
60305,296,2.0,4.46,0.9457255,None
60716,297,13.0,4.59,0.9453556,0.00021156953880563378
60896,298,2.0,4.57,0.9451936,0.015199713408946991
61038,299,3.0,4.55,0.9450658,None
61183,300,4.0,4.58,0.9449353,None
61338,301,2.0,4.56,0.9447958,None
61580,302,7.0,4.63,0.944578,0.015360880643129349
61762,303,6.0,4.67,0.9444142,None
61921,304,3.0,4.63,0.9442711,None
62061,305,4.0,4.6,0.9441451,None
62214,306,1.0,4.56,0.9440074,None
62390,307,7.0,4.62,0.943849,None
62481,308,1.0,4.57,0.9437671,None
62981,309,7.0,4.6,0.9433171,None
63189,310,3.0,4.58,0.9431299,None
63351,311,3.0,4.58,0.9429841,None
63437,312,1.0,4.57,0.9429067,None
63571,313,2.0,4.57,0.9427861,None
63777,314,2.0,4.55,0.9426007,None
63927,315,2.0,4.51,0.9424657,None
64118,316,7.0,4.54,0.9422938,None
64303,317,3.0,4.51,0.9421273,None
64676,318,8.0,4.47,0.9417916,0.0004470728454180062
64830,319,5.0,4.5,0.941653,None
64961,320,1.0,4.46,0.9415351,None
65155,321,7.0,4.46,0.9413605,None
65323,322,3.0,4.46,0.9412093,None
65531,323,5.0,4.49,0.9410221,None
65673,324,0.0,4.46,0.9408943,None
65849,325,4.0,4.48,0.9407359,None
66094,326,6.0,4.48,0.9405154,None
66473,327,9.0,4.48,0.9401743,None
66775,328,5.0,4.51,0.9399025,None
66920,329,4.0,4.55,0.939772,0.014717213809490204
67101,330,4.0,4.53,0.9396091,None
67286,331,4.0,4.54,0.9394426,None
67570,332,7.0,4.56,0.939187,None
67721,333,2.0,4.55,0.9390511,None
67828,334,1.0,4.51,0.9389548,0.015208480879664421
68046,335,6.0,4.52,0.9387586,None
68191,336,2.0,4.51,0.9386281,None
68573,337,9.0,4.54,0.9382843,None
68728,338,1.0,4.5,0.9381448,0.013793314807116985
68875,339,4.0,4.53,0.9380125,None
69063,340,4.0,4.53,0.9378433,None
69230,341,2.0,4.48,0.937693,None
69737,342,10.0,4.53,0.9372367,None
69874,343,3.0,4.53,0.9371134,None
70015,344,3.0,4.5,0.9369864999999999,None
70188,345,4.0,4.49,0.9368308,0.013630831614136696
70302,346,3.0,4.49,0.9367282,None
70449,347,3.0,4.44,0.9365959,None
70632,348,5.0,4.4,0.9364312,0.000694798887707293
70779,349,1.0,4.36,0.9362989,None
71028,350,5.0,4.34,0.9360748,0.00014526394079439342
71107,351,1.0,4.31,0.9360037,None
71302,352,8.0,4.34,0.9358282,None
71449,353,4.0,4.31,0.9356959,None
71592,354,4.0,4.34,0.9355672,0.028616195544600487
71799,355,3.0,4.32,0.9353809,None
71952,356,5.0,4.31,0.9352431999999999,0.04330405592918396
72076,357,0.0,4.13,0.9351316,0.00019263901049271226
72283,358,5.0,4.08,0.9349453,None
72504,359,6.0,4.12,0.9347464,0.012706666253507137
72635,360,0.0,4.07,0.9346285,None
72814,361,4.0,4.05,0.9344674,None
73145,362,6.0,4.03,0.9341695,None
73340,363,5.0,4.07,0.933994,0.011764254420995712
73494,364,4.0,4.09,0.9338554,None
73616,365,3.0,4.11,0.9337456,0.0007890196284279227
73736,366,0.0,4.07,0.9336376,0.0019340983126312494
73891,367,1.0,4.02,0.9334981,None
74054,368,3.0,3.91,0.9333514,None
74259,369,4.0,3.91,0.9331669,None
74372,370,1.0,3.91,0.9330652,0.00019268671167083085
74490,371,1.0,3.89,0.932959,None
74620,372,3.0,3.9,0.932842,0.016165699809789658
74785,373,1.0,3.85,0.9326935,None
74912,374,3.0,3.86,0.9325791999999999,0.0010390697279945016
75123,375,5.0,3.88,0.9323893,None
75396,376,5.0,3.89,0.9321436,0.0006546059157699347
75628,377,2.0,3.85,0.9319348,0.011670476756989956
75840,378,6.0,3.89,0.931744,0.0035039156209677458
75925,379,1.0,3.87,0.9316675,None
76378,380,19.0,4.03,0.9312598,None
76554,381,4.0,3.99,0.9311014,None
76694,382,1.0,3.96,0.9309754,None
76780,383,1.0,3.92,0.930898,0.0008833660976961255
77083,384,8.0,3.96,0.9306253,None
77228,385,3.0,3.95,0.9304948,0.001445401576347649
77321,386,0.0,3.83,0.9304110999999999,None
77462,387,2.0,3.82,0.9302842,None
77614,388,4.0,3.8,0.9301474,None
77793,389,3.0,3.81,0.9299863,None
77991,390,4.0,3.82,0.9298081,None
78164,391,6.0,3.82,0.9296524,0.015915390104055405
78450,392,9.0,3.88,0.929395,None
78603,393,3.0,3.9,0.9292573,None
78778,394,1.0,3.88,0.9290998,None
78924,395,2.0,3.89,0.9289684,0.0003901736927218735
79358,396,7.0,3.94,0.9285778,None
79554,397,4.0,3.85,0.9284014,None
79865,398,4.0,3.87,0.9281215,None
80023,399,4.0,3.88,0.9279793000000001,None
80210,400,5.0,3.89,0.9278109999999999,None
80551,401,6.0,3.93,0.9275040999999999,None
80827,402,5.0,3.91,0.9272557,None
81142,403,9.0,3.94,0.9269722,None
81396,404,4.0,3.95,0.9267436,0.028268301859498024
81521,405,2.0,3.93,0.9266311,None
81668,406,3.0,3.95,0.9264988,0.02082216367125511
82035,407,7.0,3.95,0.9261685,None
82190,408,4.0,3.98,0.926029,None
82318,409,3.0,3.94,0.9259138,None
82462,410,0.0,3.91,0.9257842000000001,None
82808,411,7.0,3.95,0.9254728,0.006935080513358116
82981,412,3.0,3.97,0.9253171,None
83266,413,9.0,4.04,0.9250606,None
83657,414,8.0,4.1,0.9247087,None
83825,415,2.0,4.1,0.9245575,None
84201,416,7.0,4.1,0.9242191,None
84373,417,1.0,4.08,0.9240643,None
84573,418,5.0,4.05,0.9238843,None
84754,419,4.0,4.04,0.9237214,None
84886,420,1.0,4.04,0.9236025999999999,None
85072,421,6.0,4.03,0.9234352,0.011692311614751816
85241,422,5.0,4.05,0.9232831,None
85363,423,2.0,4.02,0.9231733,None
85521,424,4.0,4.06,0.9230311,None
85681,425,3.0,4.05,0.9228871,None
85771,426,1.0,4.0,0.9228061,None
86226,427,12.0,4.03,0.9223966,None
86332,428,0.0,3.98,0.9223011999999999,0.015417802147567272
86504,429,4.0,3.98,0.9221464,0.0009351057815365493
86682,430,6.0,4.0,0.9219862,None
86832,431,1.0,3.97,0.9218512,0.016399897634983063
87251,432,8.0,3.98,0.9214741,None
87441,433,6.0,4.02,0.9213031,None
87568,434,3.0,4.04,0.9211888,0.0014917301014065742
87886,435,4.0,4.02,0.9209026,None
88138,436,8.0,4.08,0.9206758,None
88313,437,6.0,4.05,0.9205183,None
88397,438,0.0,4.04,0.9204427,None
88778,439,10.0,4.1,0.9200998,None
88998,440,9.0,4.15,0.9199018,None
89152,441,4.0,4.17,0.9197632,0.012294033542275429
89352,442,4.0,4.11,0.9195832,0.015927214175462723
89513,443,2.0,4.1,0.9194383,None
89716,444,4.0,4.11,0.9192556,0.016110699623823166
89917,445,4.0,4.11,0.9190747,None
90063,446,1.0,4.09,0.9189433,None
90559,447,15.0,4.21,0.9184969,None
90780,448,4.0,4.2,0.9182980000000001,0.006969773210585117
90929,449,2.0,4.21,0.9181639,None
91095,450,0.0,4.16,0.9180145,None
91173,451,0.0,4.15,0.9179443,None
91552,452,12.0,4.19,0.9176032000000001,0.00711990287527442
91758,453,5.0,4.2,0.9174178,None
91929,454,4.0,4.2,0.9172639,None
92137,455,3.0,4.2,0.9170767,None
92310,456,5.0,4.2,0.916921,None
92457,457,1.0,4.21,0.9167887,None
92777,458,5.0,4.21,0.9165007000000001,None
92924,459,3.0,4.18,0.9163684,0.001853935536928475
93073,460,4.0,4.22,0.9162343,None
93220,461,2.0,4.2,0.916102,0.0007448021788150072
93399,462,6.0,4.2,0.9159409000000001,None
93551,463,2.0,4.17,0.9158041,None
94274,464,13.0,4.26,0.9151534,None
94540,465,9.0,4.32,0.914914,0.0009372179047204554
94631,466,0.0,4.32,0.9148321,None
94865,467,5.0,4.36,0.9146215,None
95007,468,1.0,4.34,0.9144937,None
95183,469,1.0,4.31,0.9143353,None
95499,470,9.0,4.39,0.9140509,None
95639,471,4.0,4.42,0.9139249,None
95957,472,8.0,4.47,0.9136387,None
96097,473,0.0,4.46,0.9135127,None
96302,474,4.0,4.47,0.9133282,None
96500,475,4.0,4.46,0.91315,0.015540539287030697
96673,476,4.0,4.45,0.9129943,None
97043,477,7.0,4.5,0.9126613,None
97202,478,0.0,4.44,0.9125182000000001,None
97284,479,1.0,4.44,0.9124444,0.016888730227947235
97498,480,5.0,4.3,0.9122518,None
97697,481,4.0,4.3,0.9120727,None
97852,482,4.0,4.33,0.9119332,0.002926219254732132
98250,483,6.0,4.38,0.911575,None
98333,484,0.0,4.3,0.9115003,None
98492,485,4.0,4.31,0.9113572,0.001904790522530675
98629,486,0.0,4.31,0.9112339,None
98749,487,0.0,4.29,0.9111259,None
98989,488,7.0,4.32,0.9109099,None
99146,489,4.0,4.33,0.9107686,None
99377,490,3.0,4.32,0.9105607,None
99471,491,0.0,4.26,0.9104761,None
99765,492,8.0,4.25,0.9102115,None
99937,493,1.0,4.23,0.9100566999999999,None
100146,494,5.0,4.27,0.9098686,None
100333,495,6.0,4.31,0.9097003,None
100517,496,5.0,4.29,0.9095347,None
100663,497,3.0,4.28,0.9094033,None
100809,498,3.0,4.27,0.9092719,None
101078,499,5.0,4.28,0.9090298,None
101224,500,5.0,4.28,0.9088984,0.03264886140823364
101408,501,7.0,4.29,0.9087328,0.005575297400355339
101521,502,1.0,4.25,0.9086311,None
101928,503,11.0,4.27,0.9082648,0.01762891747057438
102105,504,2.0,4.25,0.9081055,None
102279,505,4.0,4.27,0.9079489000000001,None
102487,506,5.0,4.29,0.9077617,None
102688,507,5.0,4.27,0.9075808,0.016624217852950096
102836,508,5.0,4.28,0.9074476,0.0013447310775518417
102985,509,5.0,4.3,0.9073135,None
103144,510,5.0,4.35,0.9071704,0.0011296316515654325
103279,511,2.0,4.3,0.9070489,None
103542,512,4.0,4.31,0.9068122,None
103695,513,4.0,4.26,0.9066745,None
103895,514,6.0,4.24,0.9064945,None
104040,515,5.0,4.27,0.906364,0.008813610300421715
104181,516,3.0,4.23,0.9062371,None
104306,517,2.0,4.24,0.9061246000000001,None
104713,518,12.0,4.31,0.9057583,None
104910,519,3.0,4.3,0.905581,None
105229,520,7.0,4.36,0.9052939,None
105630,521,7.0,4.37,0.904933,None
105736,522,0.0,4.32,0.9048376,0.004191804677248001
105955,523,5.0,4.35,0.9046405,None
106122,524,4.0,4.35,0.9044902,None
106301,525,5.0,4.37,0.9043291,None
106606,526,6.0,4.42,0.9040546,None
106799,527,5.0,4.35,0.9038809,None
106978,528,5.0,4.4,0.9037198,None
107166,529,5.0,4.41,0.9035506,None
107310,530,1.0,4.36,0.903421,None
107445,531,3.0,4.38,0.9032995,None
107726,532,1.0,4.31,0.9030466,None
107923,533,2.0,4.27,0.9028693,None
108208,534,5.0,4.29,0.9026128,0.000554178433958441
108463,535,8.0,4.33,0.9023833,None
108818,536,6.0,4.31,0.9020638,None
109181,537,13.0,4.38,0.9017371,None
109390,538,2.0,4.4,0.901549,None
109751,539,5.0,4.35,0.9012241,None
109903,540,2.0,4.28,0.9010873,None
110064,541,3.0,4.27,0.9009424,0.006226858124136925
110213,542,2.0,4.25,0.9008083,None
110376,543,2.0,4.25,0.9006616,0.0012724952539429069
110520,544,2.0,4.23,0.900532,0.019870057702064514
110689,545,2.0,4.21,0.9003799,None
110882,546,7.0,4.27,0.9002062,None
111107,547,4.0,4.16,0.9000037,None
111299,548,4.0,4.16,0.8998309,None
111675,549,11.0,4.25,0.8994925,None
111817,550,3.0,4.28,0.8993647,None
111981,551,5.0,4.33,0.8992171,None
112332,552,7.0,4.28,0.8989012,0.0031347861513495445
112483,553,5.0,4.28,0.8987653,None
112697,554,5.0,4.29,0.8985727,None
113081,555,8.0,4.34,0.8982271,None
113162,556,0.0,4.29,0.8981542,None
113290,557,3.0,4.31,0.898039,None
113445,558,1.0,4.27,0.8978995,None
113603,559,3.0,4.27,0.8977573,None
113775,560,4.0,4.27,0.8976025,None
113987,561,2.0,4.27,0.8974117,None
114208,562,5.0,4.26,0.8972128,0.0011431651655584574
114347,563,1.0,4.25,0.8970876999999999,None
114537,564,0.0,4.12,0.8969167,None
114943,565,8.0,4.11,0.8965513,None
115176,566,4.0,4.15,0.8963416,0.002481814008206129
115342,567,5.0,4.15,0.8961922,None
115497,568,4.0,4.18,0.8960527,None
115645,569,3.0,4.2,0.8959195,None
115794,570,2.0,4.13,0.8957854000000001,None
115996,571,6.0,4.15,0.8956036,0.004172434099018574
116138,572,2.0,4.09,0.8954758,None
116293,573,4.0,4.13,0.8953363,None
116470,574,3.0,4.12,0.895177,None
116758,575,6.0,4.14,0.8949178,None
116909,576,4.0,4.14,0.8947819,None
117078,577,3.0,4.1,0.8946298,None
117228,578,4.0,4.14,0.8944948,0.010096211917698383
117352,579,1.0,4.14,0.8943832,0.004060329403728247
117440,580,0.0,4.09,0.894304,0.0027695829048752785
117575,581,0.0,4.05,0.8941825,None
117783,582,3.0,4.04,0.8939953,None
117922,583,1.0,3.99,0.8938702000000001,None
118095,584,5.0,4.04,0.8937145,None
118244,585,2.0,4.02,0.8935804,0.003639181610196829
118418,586,4.0,4.06,0.8934238,None
118581,587,3.0,4.09,0.8932770999999999,None
118883,588,5.0,4.07,0.8930053,None
119018,589,5.0,4.08,0.8928838,None
119167,590,1.0,4.06,0.8927497,None
119252,591,0.0,4.06,0.8926732,0.0070295678451657295
119395,592,0.0,3.98,0.8925445,None
119599,593,5.0,4.02,0.8923609,None
119776,594,3.0,4.0,0.8922016,0.01385821495205164
120051,595,9.0,4.03,0.8919541,None
120223,596,3.0,4.01,0.8917993,None
120375,597,2.0,4.0,0.8916625,None
120659,598,4.0,4.01,0.8914069,None
120851,599,5.0,4.01,0.8912341,None
121130,600,6.0,4.02,0.890983,None
121289,601,6.0,4.01,0.8908399,None
121807,602,12.0,4.12,0.8903737,None
121998,603,2.0,4.03,0.8902018,None
122293,604,5.0,4.06,0.8899363,None
122475,605,3.0,4.05,0.8897725,None
122626,606,4.0,4.04,0.8896366,None
122802,607,4.0,4.03,0.8894782,None
123000,608,3.0,4.01,0.8893,0.0010392623953521252
123147,609,4.0,4.0,0.8891677,None
123412,610,5.0,4.0,0.8889292,0.004739627242088318
123640,611,5.0,4.03,0.888724,0.014826877042651176
123844,612,4.0,4.03,0.8885404,0.0033946516923606396
124005,613,0.0,3.99,0.8883955,None
124180,614,2.0,3.95,0.888238,0.006803654599934816
124308,615,3.0,3.93,0.8881228,0.002810228615999222
