env_step,episode,episodic_return,avg_return_100,epsilon,td_loss
27844,52,280.0,150.0943396226415,0.9749404,
28228,53,85.0,148.88888888888889,0.9745948,
28996,54,345.0,152.45454545454547,0.9739036,
29581,55,155.0,152.5,0.9733771,
30119,56,210.0,153.50877192982455,0.9728929,
30500,57,35.0,151.4655172413793,0.97255,
31108,58,195.0,152.20338983050848,0.9720028000000001,
31584,59,110.0,151.5,0.9715744,
31961,60,140.0,151.31147540983608,0.9712351,
32310,61,150.0,151.29032258064515,0.970921,
32829,62,120.0,150.79365079365078,0.9704539,
33275,63,75.0,149.609375,0.9700525,
33754,64,140.0,149.46153846153845,0.9696214,
34276,65,160.0,149.62121212121212,0.9691516,
34758,66,110.0,149.02985074626866,0.9687178,
35137,67,120.0,148.60294117647058,0.9683767,
35765,68,380.0,151.95652173913044,0.9678115,
36255,69,180.0,152.35714285714286,0.9673705,
36731,70,105.0,151.69014084507043,0.9669421,
37541,71,500.0,156.52777777777777,0.9662131,
38525,72,315.0,158.6986301369863,0.9653275,
39226,73,260.0,160.06756756756758,0.9646966,
39853,74,210.0,160.73333333333332,0.9641322999999999,
40138,75,20.0,158.8815789473684,0.9638758,
40991,76,515.0,163.5064935064935,0.9631081,
41311,77,90.0,162.56410256410257,0.9628201,
42051,78,410.0,165.69620253164558,0.9621541,
42547,79,120.0,165.125,0.9617077,
43676,80,335.0,167.22222222222223,0.9606916,
44150,81,85.0,166.21951219512195,0.960265,
44791,82,380.0,168.79518072289156,0.9596881,
45096,83,50.0,167.38095238095238,0.9594136,
45633,84,105.0,166.64705882352942,0.9589303,
46120,85,110.0,165.98837209302326,0.958492,
46831,86,265.0,167.1264367816092,0.9578521,
47233,87,75.0,166.07954545454547,0.9574903,
47753,88,80.0,165.1123595505618,0.9570223,
48462,89,290.0,166.5,0.9563842,
49081,90,185.0,166.7032967032967,0.9558271,
49951,91,425.0,169.5108695652174,0.9550441,
50553,92,185.0,169.67741935483872,0.9545023,
51183,93,210.0,170.10638297872342,0.9539353,
51686,94,120.0,169.57894736842104,0.9534826,
52339,95,110.0,168.95833333333334,0.9528949,
52623,96,55.0,167.7835051546392,0.9526393,
53271,97,235.0,168.46938775510205,0.9520561,
53687,98,15.0,166.91919191919192,0.9516817,
54277,99,125.0,166.5,0.9511507,
54630,100,20.0,165.3,0.950833,
54998,101,110.0,164.65,0.9505018,
55426,102,60.0,163.8,0.9501166,
56066,103,145.0,164.05,0.9495406,
56664,104,385.0,166.65,0.9490024,
57494,105,380.0,168.8,0.9482554,
57958,106,35.0,167.2,0.9478378,
58756,107,290.0,169.45,0.9471196,
59100,108,110.0,169.2,0.94681,
59569,109,110.0,168.8,0.9463879,
60177,110,165.0,168.9,0.9458407,
60883,111,225.0,169.6,0.9452053,
61198,112,80.0,169.35,0.9449218,
61737,113,210.0,170.1,0.9444367,
62153,114,20.0,168.75,0.9440623,
62670,115,120.0,169.25,0.943597,
63268,116,415.0,169.85,0.9430588,
64011,117,245.0,171.4,0.9423901,
64328,118,50.0,170.35,0.9421048,
64830,119,120.0,171.1,0.941653,
65350,120,110.0,169.6,0.9411849999999999,
66022,121,85.0,169.1,0.9405802,
66671,122,150.0,169.95,0.9399961,
67371,123,200.0,167.35,0.9393661,
68122,124,260.0,168.85,0.9386902,
68501,125,50.0,167.25,0.9383490999999999,
69184,126,225.0,167.95,0.9377344,
69485,127,30.0,166.15,0.9374635,
69893,128,125.0,166.2,0.9370963,
70587,129,210.0,167.1,0.9364717,
71244,130,50.0,167.05,0.9358804000000001,
71755,131,165.0,166.6,0.9354205,
72032,132,10.0,165.5,0.9351712,
72517,133,185.0,167.05,0.9347347,
73134,134,210.0,167.05,0.9341794,
73775,135,240.0,168.5,0.9336025,
74255,136,105.0,169.1,0.9331705,
74851,137,165.0,168.65,0.9326341,
75255,138,55.0,169.1,0.9322705,
75786,139,215.0,170.1,0.9317926,
76530,140,465.0,171.65,0.931123,
77506,141,380.0,174.35,0.9302446,
77959,142,45.0,172.7,0.9298369,
78261,143,65.0,172.6,0.9295651,
79094,144,160.0,172.6,0.9288154,
79512,145,45.0,171.55,0.9284392,
80250,146,285.0,172.2,0.927775,
80783,147,190.0,172.3,0.9272953,
81098,148,75.0,172.15,0.9270118,
81749,149,200.0,173.1,0.9264259,
82097,150,65.0,171.9,0.9261127,
82555,151,115.0,172.05,0.9257005,
83086,152,135.0,170.6,0.9252226,
83514,153,100.0,170.75,0.9248374,
84061,154,90.0,168.2,0.9243451,
84735,155,290.0,169.55,0.9237385,
85229,156,155.0,169.0,0.9232939,
85719,157,155.0,170.2,0.9228529,
86245,158,65.0,168.9,0.9223795,
86852,159,210.0,169.9,0.9218332,
87232,160,35.0,168.85,0.9214912,
87702,161,135.0,168.7,0.9210682,
88342,162,200.0,169.5,0.9204922,
88821,163,90.0,169.65,0.9200611,
89483,164,260.0,170.85,0.9194653,
90553,165,375.0,173.0,0.9185023,
90858,166,75.0,172.65,0.9182278,
91261,167,55.0,172.0,0.9178651,
91711,168,85.0,169.05,0.9174601,
92139,169,110.0,168.35,0.9170749,
92657,170,105.0,168.35,0.9166087,
92972,171,95.0,164.3,0.9163252,
93326,172,120.0,162.35,0.9160066,
93660,173,15.0,159.9,0.915706,
94131,174,215.0,159.95,0.9152821,
94930,175,410.0,163.85,0.914563,
95565,176,205.0,160.75,0.9139915,
96276,177,275.0,162.6,0.9133516,
97070,178,230.0,160.8,0.912637,
97463,179,50.0,160.1,0.9122833,
97980,180,80.0,157.55,0.911818,
98393,181,50.0,157.2,0.9114463,
98784,182,180.0,155.2,0.9110944,
99253,183,80.0,155.5,0.9106723,
99626,184,40.0,154.85,0.9103365999999999,
